TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
646638,2023-10-05,U0493982,manipur,google_pay,252,Success,,692,Bill,App,Android,3.65,Settled,0,0
646639,2023-10-07,U0089653,telangana,google_pay,102,Failed,Network Error,882,P2P,App,Android,,Pending,0,1
646640,2023-10-02,U0192798,tamil_nadu,paytm,327,Success,,551,Recharge,App,Android,2.98,Settled,0,0
646641,2023-10-28,U0218927,punjab,google_pay,585,Success,,149,Recharge,Web,Android,0.58,Settled,0,0
646642,2023-10-24,U0436376,delhi,google_pay,199,Success,,944,Recharge,App,Android,2.13,Settled,0,0
646643,2023-10-01,U0400691,maharashtra,phonepe,1352,Success,,575,Recharge,App,Android,0.53,Settled,0,0
646644,2023-10-29,U0004265,andhra_pradesh,google_pay,303,Success,,570,Bill,Web,Android,0.64,Settled,0,0
646645,2023-10-02,U0304041,tamil_nadu,bhim,213,Success,,225,P2M,App,Android,1.57,Settled,0,0
646646,2023-10-16,U0210511,bihar,amazon_pay,352,Success,,211,P2M,App,Android,0.23,Settled,0,0
646647,2023-10-17,U0386121,gujarat,phonepe,879,Success,,660,P2M,App,iOS,0.16,Settled,0,0
646648,2023-10-04,U0369670,tamil_nadu,supermoney,555,Success,,585,P2P,Web,Android,2.4,Settled,0,0
646649,2023-10-21,U0308561,goa,bhim,1161,Success,,809,Bill,App,iOS,0.86,Settled,0,0
646650,2023-10-17,U0111925,kerala,google_pay,410,Success,,532,P2P,App,Android,0.47,Settled,0,0
646651,2023-10-17,U0215099,madhya_pradesh,phonepe,364,Success,,306,P2P,App,Android,1.85,Settled,0,0
646652,2023-10-27,U0386362,maharashtra,amazon_pay,584,Success,,529,Bill,App,Android,0.52,Settled,0,0
646653,2023-10-20,U0384244,rajasthan,amazon_pay,273,Success,,888,P2M,App,Android,1.25,Settled,0,0
646654,2023-10-17,U0171272,karnataka,phonepe,925,Success,,923,Recharge,Web,Android,1.84,Settled,0,0
646655,2023-10-06,U0056734,arunachal_pradesh,phonepe,764,Success,,893,P2P,App,Android,6.72,Settled,0,0
646656,2023-10-07,U0031365,tamil_nadu,paytm,55,Success,,689,Bill,App,Android,0.09,Settled,0,0
646657,2023-10-23,U0241546,tamil_nadu,paytm,319,Success,,548,P2M,App,Android,1.5,Settled,0,0
646658,2023-10-06,U0344280,uttar_pradesh,google_pay,2360,Success,,857,Recharge,App,Android,1.5,Settled,0,0
646659,2023-10-20,U0041706,chhattisgarh,supermoney,270,Success,,705,P2M,App,iOS,0.52,Settled,0,0
646660,2023-10-19,U0181740,jharkhand,amazon_pay,240,Success,,713,Recharge,App,Android,3.1,Settled,0,0
646661,2023-10-29,U0413093,haryana,amazon_pay,47,Success,,992,Bill,App,Android,1.57,Settled,0,0
646662,2023-10-06,U0021640,gujarat,phonepe,968,Success,,330,P2M,App,Android,0.66,Settled,0,0
646663,2023-10-10,U0466195,maharashtra,paytm,262,Success,,129,P2M,App,Android,0.69,Settled,0,0
646664,2023-10-04,U0242086,kerala,google_pay,296,Success,,251,Recharge,Web,Android,3.73,Settled,0,0
646665,2023-10-14,U0047932,karnataka,amazon_pay,77,Success,,368,P2P,App,Android,3.54,Settled,0,0
646666,2023-10-15,U0064326,manipur,phonepe,980,Success,,269,Recharge,App,Android,0.22,Settled,0,0
646667,2023-10-10,U0360707,kerala,phonepe,625,Success,,318,P2P,App,Android,0.04,Settled,0,0
