TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
461839,2021-07-31,U0152888,gujarat,amazon_pay,326,Failed,Bank Reject,537,Bill,App,Android,,Pending,0,0
461840,2021-07-15,U0007237,delhi,phonepe,1558,Success,,526,P2P,App,Android,1.8,Settled,0,0
461841,2021-07-02,U0139993,chhattisgarh,amazon_pay,603,Success,,470,Recharge,App,Android,4.21,Settled,0,0
461842,2021-07-01,U0087474,karnataka,google_pay,482,Success,,751,Bill,App,Android,3.4,Settled,0,0
461843,2021-07-19,U0280556,telangana,supermoney,336,Success,,799,P2M,App,Android,9.75,Settled,0,0
461844,2021-07-08,U0046779,punjab,phonepe,75,Success,,596,P2P,App,Android,2.98,Settled,0,0
461845,2021-07-02,U0363691,uttar_pradesh,google_pay,1460,Success,,518,Bill,App,Android,0.67,Settled,0,0
461846,2021-07-19,U0154732,assam,google_pay,80,Success,,882,P2M,App,Android,0.48,Settled,0,0
461847,2021-07-07,U0277711,kerala,phonepe,1606,Success,,258,Bill,App,Android,1.85,Settled,0,0
461848,2021-07-06,U0029642,andhra_pradesh,amazon_pay,2061,Success,,659,P2M,App,Android,0.94,Settled,0,0
461849,2021-07-03,U0077142,bihar,paytm,69,Success,,170,P2M,App,Android,1.4,Settled,0,0
461850,2021-07-03,U0179706,bihar,google_pay,227,Success,,274,Recharge,App,Android,1.76,Settled,0,0
461851,2021-07-15,U0104172,andhra_pradesh,paytm,417,Success,,710,P2P,App,Android,1.69,Settled,0,0
461852,2021-07-05,U0358448,maharashtra,bhim,724,Success,,788,P2M,App,Android,0.95,Settled,0,0
461853,2021-07-05,U0315198,telangana,paytm,92,Success,,248,Bill,App,Android,3.61,Settled,0,0
461854,2021-07-02,U0219366,odisha,phonepe,772,Success,,918,Recharge,App,iOS,1.79,Settled,0,0
461855,2021-07-03,U0093003,jharkhand,google_pay,1758,Success,,433,P2M,App,Android,4.18,Settled,0,0
461856,2021-07-20,U0125241,meghalaya,phonepe,127,Success,,820,P2P,App,Android,3.59,Settled,0,0
461857,2021-07-27,U0439718,kerala,google_pay,131,Success,,143,P2P,App,Android,2.97,Settled,0,0
461858,2021-07-21,U0331332,uttarakhand,google_pay,460,Success,,826,Recharge,App,Android,1.19,Settled,0,0
461859,2021-07-11,U0355733,madhya_pradesh,amazon_pay,3060,Success,,970,P2P,App,iOS,0.82,Settled,0,0
461860,2021-07-25,U0422831,jammu_kashmir,phonepe,246,Success,,913,Recharge,App,iOS,1.28,Settled,0,0
461861,2021-07-28,U0406240,bihar,phonepe,461,Success,,832,Recharge,App,Android,2.42,Settled,0,0
461862,2021-07-05,U0130650,chandigarh,phonepe,37,Success,,798,Recharge,App,iOS,2.01,Settled,0,0
461863,2021-07-23,U0442853,gujarat,bhim,492,Success,,502,P2P,Web,Android,3.8,Settled,0,0
461864,2021-07-23,U0192777,karnataka,phonepe,1156,Success,,598,Recharge,App,Android,4.0,Settled,0,0
461865,2021-07-11,U0269212,mizoram,supermoney,803,Success,,129,Bill,App,Android,0.4,Settled,0,0
461866,2021-07-30,U0307372,goa,google_pay,608,Success,,572,Recharge,App,Other,1.26,Settled,0,0
461867,2021-07-13,U0223190,west_bengal,bhim,591,Success,,437,P2P,App,Android,0.68,Settled,0,0
461868,2021-07-04,U0351661,haryana,phonepe,295,Success,,303,P2M,App,Android,2.55,Settled,0,0
461869,2021-07-07,U0251812,uttarakhand,supermoney,100,Success,,701,Recharge,App,Android,0.2,Settled,0,0
461870,2021-07-21,U0023422,chhattisgarh,phonepe,527,Success,,586,Recharge,App,Android,1.27,Settled,0,0
