TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
316528,2019-09-11,U0003708,meghalaya,paytm,877,Success,,598,P2M,App,Android,0.73,Settled,0,0
316529,2019-09-30,U0117173,gujarat,phonepe,632,Success,,345,Bill,App,Android,0.2,Settled,0,0
316530,2019-09-07,U0043397,delhi,paytm,572,Success,,542,P2P,App,iOS,0.8,Settled,0,0
316531,2019-09-06,U0480363,chhattisgarh,phonepe,176,Success,,400,Recharge,App,Android,0.73,Settled,0,0
316532,2019-09-12,U0414825,karnataka,paytm,490,Success,,745,Recharge,App,iOS,6.9,Settled,0,0
316533,2019-09-24,U0035273,andhra_pradesh,phonepe,367,Success,,269,Bill,App,iOS,1.12,Settled,0,0
316534,2019-09-17,U0059471,delhi,amazon_pay,3949,Failed,Network Error,500,P2P,Web,Android,,Pending,0,0
316535,2019-09-21,U0431272,kerala,phonepe,345,Success,,398,Bill,App,Android,0.57,Settled,0,0
316536,2019-09-15,U0449306,tamil_nadu,phonepe,130,Failed,Server Downtime,488,P2P,App,Android,,Pending,0,1
316537,2019-09-29,U0087318,sikkim,paytm,782,Success,,695,Recharge,App,Android,0.27,Settled,0,0
316538,2019-09-12,U0014253,andhra_pradesh,amazon_pay,210,Success,,399,P2M,Web,iOS,1.88,Settled,0,0
316539,2019-09-10,U0305138,kerala,paytm,450,Success,,103,Recharge,App,Android,1.73,Settled,0,0
316540,2019-09-09,U0361429,karnataka,supermoney,213,Success,,782,P2P,App,iOS,2.28,Settled,0,0
316541,2019-09-01,U0265608,manipur,bhim,602,Success,,815,P2P,App,Android,0.13,Settled,0,0
316542,2019-09-16,U0145112,tamil_nadu,phonepe,404,Success,,474,Recharge,App,iOS,0.73,Settled,0,0
316543,2019-09-25,U0033114,uttarakhand,amazon_pay,802,Success,,824,P2M,App,iOS,0.96,Settled,0,0
316544,2019-09-05,U0123933,bihar,supermoney,562,Success,,789,P2P,App,Android,1.9,Settled,0,0
316545,2019-09-15,U0381204,mizoram,paytm,219,Success,,540,Bill,Web,Android,0.09,Settled,0,0
316546,2019-09-05,U0004179,jharkhand,phonepe,800,Success,,809,P2P,App,Android,0.57,Settled,0,0
316547,2019-09-26,U0137080,delhi,supermoney,80,Success,,723,P2P,App,Android,1.14,Settled,0,0
