TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
141388,2017-04-17,U0160467,punjab,google_pay,132,Success,,514,P2P,App,Android,4.56,Settled,0,0
141389,2017-04-01,U0261827,haryana,google_pay,438,Success,,132,Recharge,App,Android,1.95,Settled,0,0
141390,2017-04-22,U0373657,maharashtra,supermoney,329,Pending,Bank Reject,152,P2M,App,Android,,Pending,1,0
141391,2017-04-18,U0026425,tamil_nadu,phonepe,134,Success,,185,Recharge,App,Android,3.01,Settled,0,0
141392,2017-04-21,U0163154,sikkim,supermoney,616,Success,,850,P2P,Web,iOS,0.47,Settled,0,0
141393,2017-04-12,U0070914,uttar_pradesh,paytm,176,Success,,623,Bill,App,Android,0.89,Settled,0,0
141394,2017-04-05,U0117542,tripura,amazon_pay,589,Success,,385,Bill,App,Android,0.86,Settled,0,0
141395,2017-04-20,U0498904,chhattisgarh,phonepe,668,Failed,Invalid VPA,313,Bill,App,Android,,Pending,0,1
141396,2017-04-14,U0274542,odisha,bhim,2496,Success,,566,P2M,App,Android,0.07,Settled,0,0
141397,2017-04-11,U0276869,west_bengal,paytm,171,Success,,502,Recharge,App,Android,1.21,Settled,0,0
141398,2017-04-07,U0037627,maharashtra,google_pay,429,Success,,707,P2P,App,Android,2.16,Settled,0,0
141399,2017-04-02,U0286634,goa,google_pay,59,Success,,287,P2M,App,iOS,0.97,Settled,0,0
141400,2017-04-07,U0123919,odisha,google_pay,1282,Failed,Daily Limit Exceeded,329,P2M,App,Android,,Pending,0,0
141401,2017-04-12,U0429958,west_bengal,phonepe,154,Success,,760,Bill,App,Android,1.8,Settled,0,0
141402,2017-04-05,U0359089,mizoram,paytm,1592,Success,,427,Bill,App,Android,0.07,Settled,0,0
141403,2017-04-18,U0195451,tamil_nadu,paytm,365,Success,,474,P2P,App,Android,0.29,Settled,0,0
141404,2017-04-01,U0208656,mizoram,paytm,1561,Success,,200,P2P,App,Android,0.47,Settled,0,0
141405,2017-04-07,U0287770,chandigarh,supermoney,388,Success,,132,Bill,App,iOS,2.05,Settled,0,0
141406,2017-04-07,U0448909,uttarakhand,google_pay,256,Success,,845,P2P,App,Android,1.18,Settled,0,0
141407,2017-04-14,U0153157,sikkim,google_pay,110,Success,,241,P2P,Web,Android,0.01,Settled,0,0
141408,2017-04-25,U0035551,arunachal_pradesh,google_pay,668,Failed,Daily Limit Exceeded,614,Recharge,App,Android,,Pending,0,0
141409,2017-04-19,U0353225,rajasthan,google_pay,353,Success,,774,Recharge,App,iOS,0.5,Settled,0,0
141410,2017-04-28,U0076888,chhattisgarh,google_pay,531,Failed,Insufficient Balance,597,Bill,App,Android,,Pending,0,0
141411,2017-04-05,U0281133,madhya_pradesh,bhim,2914,Success,,775,P2P,App,Android,0.78,Settled,0,0
141412,2017-04-14,U0498291,goa,phonepe,201,Success,,152,Recharge,App,Android,2.92,Settled,0,0
141413,2017-04-28,U0239447,chhattisgarh,phonepe,414,Success,,389,P2P,App,Android,0.77,Settled,0,0
141414,2017-04-09,U0285900,chhattisgarh,google_pay,4851,Success,,352,P2P,App,Android,3.97,Settled,0,0
141415,2017-04-15,U0008756,gujarat,google_pay,1741,Success,,114,P2P,App,Android,0.16,Settled,0,0
141416,2017-04-28,U0437241,gujarat,phonepe,318,Pending,Insufficient Balance,684,Recharge,App,iOS,,Pending,1,0
141417,2017-04-21,U0444883,uttar_pradesh,supermoney,1932,Success,,573,Bill,App,Android,1.05,Settled,0,0
141418,2017-04-25,U0222256,andhra_pradesh,supermoney,559,Success,,524,P2M,App,Android,1.86,Settled,0,0
141419,2017-04-09,U0390050,jammu_kashmir,paytm,46,Success,,507,P2M,App,Android,0.18,Settled,0,0
141420,2017-04-04,U0124166,gujarat,amazon_pay,106,Pending,Daily Limit Exceeded,384,Recharge,App,Android,,Pending,1,2
141421,2017-04-16,U0357496,tamil_nadu,phonepe,186,Success,,981,Recharge,App,Android,0.55,Settled,0,0
141422,2017-04-19,U0112843,goa,amazon_pay,744,Success,,800,P2M,App,Other,3.52,Settled,0,0
141423,2017-04-05,U0092706,odisha,google_pay,221,Success,,870,P2M,App,Android,1.36,Settled,0,0
141424,2017-04-04,U0260946,madhya_pradesh,google_pay,690,Success,,375,Recharge,App,Android,1.19,Settled,0,0
141425,2017-04-10,U0417111,tripura,google_pay,606,Failed,Server Downtime,278,P2M,App,Android,,Pending,0,0
141426,2017-04-27,U0255895,uttar_pradesh,paytm,975,Success,,268,Recharge,App,Android,0.34,Settled,0,0
141427,2017-04-11,U0488405,bihar,supermoney,284,Success,,180,P2M,App,Android,0.07,Settled,0,0
141428,2017-04-28,U0000335,tamil_nadu,google_pay,129,Success,,419,P2P,Web,Other,1.13,Settled,0,0
141429,2017-04-28,U0275186,sikkim,paytm,1013,Success,,620,Bill,App,Android,1.59,Settled,0,0
141430,2017-04-08,U0298609,manipur,phonepe,4334,Success,,408,P2P,App,Android,1.3,Settled,0,0
141431,2017-04-18,U0074898,jharkhand,amazon_pay,63,Success,,488,P2P,App,iOS,0.07,Settled,0,0
141432,2017-04-02,U0290127,chhattisgarh,google_pay,182,Pending,Invalid VPA,809,P2P,App,Android,,Pending,1,0
141433,2017-04-10,U0144076,haryana,amazon_pay,655,Success,,966,P2M,App,Android,1.89,Settled,0,0
141434,2017-04-07,U0254046,chhattisgarh,paytm,726,Success,,867,Recharge,Web,iOS,1.6,Settled,0,0
141435,2017-04-02,U0236732,madhya_pradesh,phonepe,140,Success,,174,P2M,App,Android,0.05,Settled,0,0
141436,2017-04-03,U0150932,tamil_nadu,google_pay,228,Success,,560,Bill,App,Android,0.21,Settled,0,0
141437,2017-04-22,U0276020,uttar_pradesh,phonepe,203,Success,,337,P2P,App,Android,1.43,Settled,0,0
141438,2017-04-14,U0209529,west_bengal,phonepe,533,Success,,304,Recharge,App,Android,3.84,Settled,0,0
141439,2017-04-06,U0426950,karnataka,bhim,1629,Failed,Bank Reject,958,P2M,App,iOS,,Pending,0,0
141440,2017-04-05,U0372359,maharashtra,google_pay,302,Success,,160,Bill,App,Android,0.16,Settled,0,0
141441,2017-04-23,U0219180,nagaland,phonepe,493,Success,,624,Recharge,App,Android,0.07,Settled,0,0
141442,2017-04-13,U0283494,haryana,google_pay,212,Success,,865,Bill,Web,Android,2.44,Settled,0,0
141443,2017-04-18,U0447137,rajasthan,paytm,150,Success,,220,P2P,App,Android,2.28,Settled,0,0
141444,2017-04-01,U0278238,assam,bhim,1170,Success,,295,Recharge,App,Android,4.3,Settled,0,0
141445,2017-04-30,U0162354,gujarat,paytm,917,Success,,368,Bill,App,Android,0.98,Settled,0,0
141446,2017-04-03,U0185665,uttarakhand,google_pay,1238,Success,,656,P2P,App,Android,0.1,Settled,0,0
141447,2017-04-10,U0063741,gujarat,google_pay,383,Success,,914,Recharge,App,Android,0.57,Settled,0,0
141448,2017-04-20,U0046908,uttarakhand,supermoney,205,Success,,732,Bill,App,Android,1.32,Settled,0,0
141449,2017-04-22,U0449767,punjab,supermoney,313,Failed,Invalid VPA,702,P2P,App,iOS,,Pending,0,1
141450,2017-04-11,U0309994,mizoram,amazon_pay,77,Success,,347,Bill,App,Android,1.1,Settled,0,0
141451,2017-04-12,U0257921,goa,phonepe,332,Pending,Daily Limit Exceeded,246,Recharge,App,iOS,,Pending,1,0
141452,2017-04-25,U0422987,maharashtra,google_pay,580,Success,,772,P2M,Web,Android,0.14,Settled,0,0
141453,2017-04-25,U0168879,madhya_pradesh,paytm,96,Success,,601,P2M,App,iOS,2.07,Settled,0,0
141454,2017-04-29,U0429621,chhattisgarh,amazon_pay,309,Success,,183,P2M,App,Android,0.72,Settled,0,0
141455,2017-04-21,U0409048,assam,google_pay,340,Success,,806,Bill,Web,Android,0.93,Settled,0,0
141456,2017-04-25,U0416622,uttarakhand,google_pay,445,Success,,849,Recharge,App,Android,3.11,Settled,0,0
141457,2017-04-30,U0295246,uttarakhand,google_pay,593,Success,,352,Recharge,App,Android,1.67,Settled,0,0
141458,2017-04-12,U0146533,chandigarh,paytm,46,Success,,957,P2M,App,Android,0.0,Settled,0,0
141459,2017-04-10,U0165792,manipur,phonepe,1872,Success,,911,Bill,App,Android,0.31,Settled,0,0
141460,2017-04-06,U0328661,west_bengal,google_pay,1149,Success,,902,P2M,App,iOS,0.6,Settled,0,0
141461,2017-04-13,U0199618,maharashtra,google_pay,417,Success,,458,P2M,App,iOS,0.27,Settled,0,0
141462,2017-04-23,U0221329,odisha,phonepe,202,Pending,Network Error,688,P2M,App,Android,,Pending,1,0
141463,2017-04-30,U0465581,west_bengal,google_pay,174,Success,,190,P2P,App,Android,0.01,Settled,0,0
141464,2017-04-08,U0445882,west_bengal,paytm,457,Success,,658,Bill,App,iOS,0.76,Settled,0,0
141465,2017-04-15,U0450234,manipur,paytm,40,Success,,124,Bill,App,iOS,2.5,Settled,0,0
141466,2017-04-27,U0377162,jharkhand,bhim,159,Success,,355,Recharge,App,iOS,1.79,Settled,0,0
141467,2017-04-04,U0499945,maharashtra,google_pay,543,Failed,Bank Reject,227,P2P,App,iOS,,Pending,0,1
141468,2017-04-09,U0278123,goa,phonepe,1721,Success,,881,P2P,Web,Other,0.61,Settled,0,0
141469,2017-04-07,U0058280,gujarat,phonepe,609,Success,,694,P2P,App,Android,2.28,Settled,0,0
141470,2017-04-06,U0369409,andhra_pradesh,phonepe,1312,Success,,851,Bill,App,iOS,0.5,Settled,0,0
141471,2017-04-08,U0323945,bihar,phonepe,8583,Success,,863,Recharge,App,Android,2.18,Settled,0,0
141472,2017-04-04,U0342016,gujarat,paytm,1533,Success,,570,P2M,App,Android,1.81,Settled,0,0
141473,2017-04-19,U0486882,manipur,phonepe,374,Success,,576,P2M,App,Android,0.41,Settled,0,0
141474,2017-04-30,U0433950,arunachal_pradesh,google_pay,3120,Success,,199,P2P,Web,Android,0.27,Settled,0,0
141475,2017-04-02,U0409434,tamil_nadu,paytm,49,Success,,443,Recharge,App,Android,6.21,Settled,0,0
141476,2017-04-09,U0115361,sikkim,paytm,152,Success,,119,Bill,Web,Other,1.83,Settled,0,0
141477,2017-04-23,U0019432,tamil_nadu,phonepe,573,Success,,846,P2M,App,Android,1.05,Settled,0,0
141478,2017-04-11,U0423675,arunachal_pradesh,phonepe,488,Success,,437,Recharge,App,Android,0.97,Settled,0,0
141479,2017-04-17,U0125075,punjab,paytm,445,Success,,182,P2P,App,iOS,0.35,Settled,0,0
141480,2017-04-16,U0041757,maharashtra,paytm,591,Success,,858,P2M,App,iOS,0.73,Settled,0,0
141481,2017-04-13,U0454174,haryana,google_pay,1624,Success,,588,P2P,App,Android,0.79,Settled,0,0
141482,2017-04-04,U0088733,kerala,google_pay,22,Success,,714,Bill,App,iOS,1.06,Settled,0,0
141483,2017-04-17,U0380772,andhra_pradesh,bhim,522,Success,,258,Recharge,App,iOS,1.47,Settled,0,0
141484,2017-04-19,U0459898,tamil_nadu,google_pay,383,Failed,Server Downtime,661,P2M,App,Android,,Pending,0,1
