TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
814250,2025-10-16,U0245889,kerala,google_pay,498,Success,,487,Recharge,App,Android,0.81,Settled,0,0
814251,2025-10-01,U0472177,west_bengal,phonepe,2878,Success,,579,Bill,App,iOS,1.8,Settled,0,0
814252,2025-10-31,U0437350,manipur,amazon_pay,217,Success,,859,P2M,App,iOS,0.01,Settled,0,0
814253,2025-10-12,U0180589,sikkim,google_pay,445,Success,,590,P2P,App,Android,3.94,Settled,0,0
814254,2025-10-24,U0114176,gujarat,bhim,53,Success,,491,P2P,App,Android,0.53,Settled,0,0
814255,2025-10-30,U0306925,uttar_pradesh,bhim,5628,Success,,400,Recharge,App,iOS,1.99,Settled,0,0
814256,2025-10-07,U0453903,bihar,google_pay,152,Success,,329,Recharge,App,Android,0.61,Settled,0,0
814257,2025-10-06,U0258894,assam,supermoney,422,Success,,958,Bill,App,Android,1.01,Settled,0,0
814258,2025-10-26,U0365127,mizoram,supermoney,1484,Success,,271,P2M,App,Android,6.9,Settled,0,0
814259,2025-10-12,U0472343,rajasthan,amazon_pay,504,Success,,664,P2P,App,Android,1.1,Settled,0,0
814260,2025-10-11,U0072949,maharashtra,amazon_pay,425,Success,,706,P2M,App,Android,2.84,Settled,0,0
814261,2025-10-14,U0011157,karnataka,google_pay,129,Success,,660,P2M,App,Android,1.45,Settled,0,0
814262,2025-10-05,U0099144,madhya_pradesh,phonepe,935,Success,,324,P2P,Web,iOS,0.23,Settled,0,0
814263,2025-10-19,U0229257,west_bengal,amazon_pay,162,Success,,353,P2M,Web,Android,2.01,Settled,0,0
814264,2025-10-20,U0021692,uttarakhand,google_pay,2145,Success,,262,Recharge,App,Android,2.47,Settled,0,0
814265,2025-10-22,U0183484,nagaland,paytm,356,Success,,128,P2P,App,Android,1.73,Settled,0,0
814266,2025-10-14,U0065049,chhattisgarh,google_pay,288,Success,,914,P2M,App,iOS,0.64,Settled,0,0
814267,2025-10-04,U0382627,gujarat,phonepe,174,Success,,313,Bill,App,Android,1.55,Settled,0,0
814268,2025-10-03,U0468449,manipur,google_pay,1324,Success,,667,Recharge,App,Android,6.01,Settled,0,0
814269,2025-10-24,U0375226,kerala,phonepe,217,Success,,971,Bill,App,iOS,0.58,Settled,0,0
814270,2025-10-06,U0190708,gujarat,paytm,346,Success,,997,Recharge,App,Android,1.57,Settled,0,0
814271,2025-10-14,U0195966,maharashtra,google_pay,1726,Success,,881,P2P,App,iOS,0.78,Settled,0,0
814272,2025-10-23,U0497390,karnataka,google_pay,295,Success,,356,P2P,Web,Android,3.18,Settled,0,0
814273,2025-10-21,U0205383,west_bengal,paytm,554,Success,,358,P2P,App,iOS,0.12,Settled,0,0
814274,2025-10-19,U0272947,karnataka,supermoney,339,Success,,905,P2M,App,iOS,0.93,Settled,0,0
814275,2025-10-20,U0261620,mizoram,amazon_pay,1713,Success,,445,P2P,App,Android,0.08,Settled,0,0
814276,2025-10-14,U0156425,west_bengal,supermoney,58,Success,,410,P2P,Web,Android,0.8,Settled,0,0
814277,2025-10-05,U0447063,chandigarh,bhim,280,Success,,511,P2M,App,Android,2.16,Settled,0,0
814278,2025-10-18,U0334563,tamil_nadu,google_pay,168,Success,,616,Bill,App,Android,0.44,Settled,0,0
814279,2025-10-31,U0319155,tripura,bhim,536,Success,,428,P2M,App,Android,2.47,Settled,0,0
814280,2025-10-12,U0414468,andhra_pradesh,amazon_pay,61,Success,,756,Recharge,App,Android,0.43,Settled,0,0
814281,2025-10-31,U0165542,punjab,google_pay,299,Success,,811,Bill,Web,Android,2.19,Settled,0,0
814282,2025-10-26,U0461031,bihar,paytm,462,Success,,802,P2M,App,Android,0.95,Settled,0,0
814283,2025-10-02,U0455187,haryana,phonepe,1965,Success,,777,Recharge,App,Android,1.16,Settled,0,0
814284,2025-10-19,U0318022,meghalaya,paytm,370,Success,,712,Bill,Web,Android,1.21,Settled,0,0
814285,2025-10-18,U0357238,karnataka,paytm,1032,Success,,575,P2M,App,Android,0.73,Settled,0,0
814286,2025-10-29,U0498471,bihar,google_pay,135,Success,,902,P2P,Web,Android,1.5,Settled,0,0
814287,2025-10-14,U0363994,maharashtra,google_pay,245,Success,,190,P2P,App,Android,2.12,Settled,0,0
814288,2025-10-30,U0000294,tamil_nadu,amazon_pay,308,Success,,479,Recharge,Web,iOS,1.36,Settled,0,0
814289,2025-10-21,U0101117,gujarat,paytm,855,Success,,270,Recharge,App,iOS,0.36,Settled,0,0
814290,2025-10-01,U0453807,madhya_pradesh,google_pay,787,Success,,552,P2P,App,Android,3.28,Settled,0,0
814291,2025-10-02,U0397168,uttarakhand,google_pay,1143,Success,,258,Recharge,App,Android,2.09,Settled,0,0
814292,2025-10-18,U0428109,delhi,phonepe,2484,Success,,765,P2M,App,Android,0.03,Settled,0,0
814293,2025-10-22,U0200394,chhattisgarh,phonepe,300,Success,,927,Bill,App,Android,0.15,Settled,0,0
814294,2025-10-02,U0140449,rajasthan,amazon_pay,101,Success,,381,P2P,Web,iOS,2.1,Settled,0,0
814295,2025-10-23,U0112660,delhi,google_pay,4142,Success,,783,P2M,Web,Android,2.32,Settled,0,0
814296,2025-10-03,U0385904,nagaland,paytm,491,Success,,620,Recharge,App,Android,0.02,Settled,0,0
814297,2025-10-29,U0450457,uttarakhand,paytm,1385,Success,,527,Bill,App,iOS,5.77,Settled,0,0
814298,2025-10-24,U0370887,odisha,google_pay,920,Success,,847,P2P,App,Android,0.64,Settled,0,0
814299,2025-10-07,U0461597,kerala,google_pay,884,Success,,433,Bill,Web,Android,1.14,Settled,0,0
814300,2025-10-26,U0178023,jharkhand,amazon_pay,690,Success,,303,P2P,App,Android,0.4,Settled,0,0
814301,2025-10-07,U0305364,assam,amazon_pay,19,Success,,273,Bill,App,iOS,0.86,Settled,0,0
814302,2025-10-09,U0427436,goa,phonepe,701,Success,,814,Recharge,App,Android,1.32,Settled,0,0
814303,2025-10-21,U0167732,gujarat,phonepe,51,Success,,398,Recharge,App,Android,0.83,Settled,0,0
814304,2025-10-17,U0345273,west_bengal,phonepe,279,Success,,816,P2P,App,iOS,1.01,Settled,0,0
814305,2025-10-15,U0464246,jharkhand,google_pay,56,Success,,491,P2P,App,Android,3.81,Settled,0,0
814306,2025-10-22,U0372030,uttarakhand,phonepe,63,Success,,734,Bill,App,Android,0.77,Settled,0,0
814307,2025-10-19,U0327451,maharashtra,google_pay,107,Success,,535,Bill,App,Android,0.64,Settled,0,0
814308,2025-10-01,U0274707,tamil_nadu,phonepe,258,Success,,120,P2M,App,Android,0.37,Settled,0,0
814309,2025-10-19,U0142306,gujarat,bhim,651,Success,,162,P2P,App,Other,0.78,Settled,0,0
814310,2025-10-25,U0214340,sikkim,bhim,232,Success,,929,Bill,App,Android,0.36,Settled,0,0
814311,2025-10-02,U0475401,madhya_pradesh,phonepe,1236,Success,,507,Recharge,App,Android,3.76,Settled,0,0
814312,2025-10-12,U0034250,andhra_pradesh,google_pay,250,Success,,588,Recharge,App,iOS,0.51,Settled,0,0
814313,2025-10-22,U0124241,telangana,bhim,43,Success,,945,Bill,App,Android,0.22,Settled,0,0
814314,2025-10-28,U0474177,rajasthan,amazon_pay,176,Success,,665,Recharge,Web,Android,0.45,Settled,0,0
814315,2025-10-06,U0404757,arunachal_pradesh,paytm,342,Success,,235,Recharge,App,Android,2.45,Settled,0,0
