TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
90586,2016-07-01,U0087702,madhya_pradesh,phonepe,557,Success,,292,P2P,App,Android,2.17,Settled,0,0
90587,2016-07-02,U0462042,jammu_kashmir,paytm,279,Success,,432,Recharge,App,Android,1.51,Settled,0,0
90588,2016-07-15,U0123316,punjab,google_pay,51,Success,,997,Recharge,Web,Android,3.91,Settled,0,0
90589,2016-07-21,U0353826,west_bengal,phonepe,294,Success,,904,P2M,Web,iOS,1.27,Settled,0,0
90590,2016-07-31,U0107686,manipur,amazon_pay,265,Success,,518,P2P,App,Android,1.67,Settled,0,0
90591,2016-07-12,U0201869,punjab,paytm,76,Success,,872,P2P,App,Android,0.27,Settled,0,0
90592,2016-07-14,U0233124,delhi,amazon_pay,227,Failed,Insufficient Balance,946,Bill,App,Android,,Pending,0,2
90593,2016-07-19,U0053183,punjab,phonepe,23,Success,,606,P2P,App,Android,0.8,Settled,0,0
90594,2016-07-07,U0088587,odisha,paytm,576,Success,,150,P2M,App,Android,1.65,Settled,0,0
90595,2016-07-22,U0397783,karnataka,google_pay,1204,Success,,355,P2M,App,iOS,0.1,Settled,0,0
90596,2016-07-21,U0217887,gujarat,amazon_pay,179,Success,,943,P2P,App,iOS,1.82,Settled,0,0
90597,2016-07-07,U0221511,arunachal_pradesh,amazon_pay,58,Success,,987,P2P,App,Android,0.43,Settled,0,0
90598,2016-07-15,U0379907,uttar_pradesh,phonepe,947,Success,,431,P2P,App,Android,0.17,Settled,0,0
90599,2016-07-18,U0433721,goa,phonepe,548,Success,,257,Recharge,App,iOS,0.01,Settled,0,0
90600,2016-07-05,U0327091,andhra_pradesh,bhim,4121,Success,,622,Recharge,App,Android,0.17,Settled,0,0
90601,2016-07-13,U0149260,kerala,paytm,564,Success,,931,P2M,App,Android,0.36,Settled,0,0
90602,2016-07-17,U0279500,odisha,bhim,235,Success,,803,Bill,App,Android,1.44,Settled,0,0
