TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
386719,2020-08-16,U0458945,rajasthan,bhim,90,Success,,710,P2M,App,iOS,0.77,Settled,0,0
386720,2020-08-15,U0411924,madhya_pradesh,google_pay,142,Success,,749,Bill,App,Android,2.25,Settled,0,0
386721,2020-08-15,U0215675,sikkim,paytm,2439,Success,,904,P2P,App,Android,1.0,Settled,0,0
386722,2020-08-12,U0150869,gujarat,amazon_pay,1513,Success,,597,Bill,Web,Android,0.2,Settled,0,0
386723,2020-08-14,U0134772,west_bengal,phonepe,115,Success,,415,P2P,App,iOS,2.3,Settled,0,0
386724,2020-08-31,U0218194,jammu_kashmir,google_pay,572,Success,,672,Recharge,App,Android,0.88,Settled,0,0
386725,2020-08-29,U0380428,jharkhand,phonepe,320,Success,,898,P2M,App,Android,0.27,Settled,0,0
386726,2020-08-30,U0182817,rajasthan,amazon_pay,307,Success,,366,P2P,App,Android,0.6,Settled,0,0
386727,2020-08-04,U0186981,tamil_nadu,phonepe,1869,Success,,723,P2M,App,Android,2.71,Settled,0,0
386728,2020-08-04,U0321978,nagaland,paytm,237,Success,,686,Recharge,App,Android,0.74,Settled,0,0
386729,2020-08-04,U0254064,punjab,supermoney,1383,Success,,137,Recharge,App,Android,0.14,Settled,0,0
386730,2020-08-22,U0358099,goa,phonepe,1949,Success,,201,Recharge,App,iOS,1.69,Settled,0,0
386731,2020-08-09,U0056812,goa,amazon_pay,671,Success,,154,Recharge,App,Android,0.11,Settled,0,0
386732,2020-08-26,U0474919,arunachal_pradesh,paytm,537,Success,,882,Bill,App,Android,2.44,Settled,0,0
386733,2020-08-20,U0468243,chhattisgarh,phonepe,1698,Failed,Insufficient Balance,332,P2P,App,Android,,Pending,0,0
386734,2020-08-21,U0404345,karnataka,amazon_pay,845,Success,,448,P2P,App,Android,0.11,Settled,0,0
386735,2020-08-04,U0243027,goa,google_pay,221,Success,,982,Recharge,App,Android,1.27,Settled,0,0
386736,2020-08-25,U0097295,chandigarh,phonepe,151,Success,,230,Recharge,App,Android,0.59,Settled,0,0
386737,2020-08-04,U0052271,bihar,amazon_pay,155,Success,,352,P2P,App,Android,0.57,Settled,0,0
386738,2020-08-30,U0144013,maharashtra,paytm,204,Success,,895,P2P,App,Android,3.23,Settled,0,0
386739,2020-08-14,U0140107,odisha,phonepe,152,Success,,265,P2M,App,Android,0.52,Settled,0,0
386740,2020-08-19,U0021408,uttar_pradesh,amazon_pay,174,Success,,714,Recharge,App,Android,0.44,Settled,0,0
386741,2020-08-05,U0167082,kerala,paytm,1037,Success,,190,P2M,App,Android,1.44,Settled,0,0
386742,2020-08-26,U0289180,kerala,paytm,269,Success,,411,P2P,App,Android,2.02,Settled,0,0
386743,2020-08-12,U0211871,mizoram,phonepe,317,Success,,294,Recharge,App,Android,0.4,Settled,0,0
386744,2020-08-30,U0335330,bihar,amazon_pay,120,Success,,859,P2M,App,Android,4.0,Settled,0,0
386745,2020-08-01,U0087125,assam,paytm,191,Success,,903,Recharge,App,iOS,0.88,Settled,0,0
386746,2020-08-10,U0270763,gujarat,google_pay,303,Success,,169,P2P,App,Android,3.94,Settled,0,0
386747,2020-08-03,U0292959,uttar_pradesh,google_pay,236,Success,,318,P2P,App,Android,0.88,Settled,0,0
386748,2020-08-04,U0206819,rajasthan,supermoney,395,Failed,Insufficient Balance,203,P2P,App,Android,,Pending,0,0
386749,2020-08-25,U0050919,mizoram,google_pay,122,Success,,729,P2P,App,Android,1.86,Settled,0,0
386750,2020-08-26,U0420260,gujarat,paytm,1140,Success,,386,Recharge,App,Android,4.41,Settled,0,0
386751,2020-08-31,U0043609,tamil_nadu,phonepe,101,Success,,787,P2P,App,Android,0.95,Settled,0,0
386752,2020-08-10,U0229402,meghalaya,bhim,185,Success,,493,Bill,App,Android,2.6,Settled,0,0
386753,2020-08-22,U0496111,uttar_pradesh,paytm,1096,Success,,678,Recharge,App,Android,1.2,Settled,0,0
386754,2020-08-09,U0412623,karnataka,amazon_pay,83,Success,,852,Recharge,App,Android,1.36,Settled,0,0
386755,2020-08-29,U0418775,assam,phonepe,189,Success,,800,Bill,App,Android,1.5,Settled,0,0
386756,2020-08-26,U0026755,sikkim,phonepe,837,Success,,598,Bill,App,Android,0.95,Settled,0,0
386757,2020-08-16,U0146227,chandigarh,supermoney,350,Success,,258,P2M,App,Android,0.12,Settled,0,0
386758,2020-08-26,U0069314,meghalaya,phonepe,78,Success,,509,P2M,Web,Android,3.83,Settled,0,0
386759,2020-08-05,U0285238,tamil_nadu,amazon_pay,671,Success,,240,Bill,App,Android,0.34,Settled,0,0
386760,2020-08-10,U0258550,tamil_nadu,google_pay,243,Success,,536,Recharge,App,iOS,0.2,Settled,0,0
386761,2020-08-06,U0195565,rajasthan,phonepe,476,Success,,149,Recharge,App,Android,0.42,Settled,0,0
386762,2020-08-27,U0305522,arunachal_pradesh,phonepe,427,Success,,276,Recharge,App,Android,5.01,Settled,0,0
386763,2020-08-02,U0232860,haryana,amazon_pay,2580,Success,,216,P2M,App,Android,0.76,Settled,0,0
386764,2020-08-17,U0409440,goa,phonepe,334,Success,,927,P2M,App,Android,2.15,Settled,0,0
386765,2020-08-05,U0490769,uttarakhand,google_pay,2071,Success,,850,P2P,App,Android,0.2,Settled,0,0
386766,2020-08-21,U0080081,punjab,google_pay,1297,Success,,348,Bill,App,Android,0.16,Settled,0,0
386767,2020-08-19,U0143785,tripura,phonepe,1224,Success,,998,Bill,App,Android,1.06,Settled,0,0
386768,2020-08-15,U0245707,uttar_pradesh,paytm,534,Success,,387,Bill,App,Android,0.92,Settled,0,0
386769,2020-08-04,U0224593,maharashtra,phonepe,1469,Success,,622,P2M,App,Android,5.79,Settled,0,0
386770,2020-08-25,U0032964,rajasthan,amazon_pay,1312,Success,,961,Bill,App,Android,4.13,Settled,0,0
386771,2020-08-02,U0111119,odisha,google_pay,840,Success,,197,P2M,App,Android,1.79,Settled,0,0
386772,2020-08-15,U0027905,punjab,bhim,278,Success,,607,Recharge,App,iOS,2.4,Settled,0,0
386773,2020-08-02,U0446029,maharashtra,phonepe,166,Success,,791,P2P,App,Android,1.48,Settled,0,0
386774,2020-08-07,U0255667,jharkhand,google_pay,1137,Success,,677,P2M,App,Android,0.58,Settled,0,0
386775,2020-08-22,U0359089,uttar_pradesh,bhim,474,Success,,971,Bill,App,iOS,2.09,Settled,0,0
