TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
584012,2023-01-12,U0067872,andhra_pradesh,google_pay,72,Success,,899,P2P,App,Android,0.13,Settled,0,0
584013,2023-01-04,U0292647,assam,paytm,490,Success,,343,Recharge,App,Android,0.2,Settled,0,0
584014,2023-01-22,U0431501,nagaland,phonepe,232,Success,,427,P2M,App,Android,0.75,Settled,0,0
584015,2023-01-02,U0161240,bihar,paytm,269,Success,,558,Recharge,App,Android,0.09,Settled,0,0
584016,2023-01-15,U0166930,west_bengal,paytm,665,Success,,162,P2P,App,iOS,1.22,Settled,0,0
584017,2023-01-16,U0315832,west_bengal,supermoney,198,Success,,971,Recharge,Web,Android,0.7,Settled,0,0
584018,2023-01-16,U0248407,madhya_pradesh,paytm,348,Success,,138,P2M,App,Android,1.63,Settled,0,0
584019,2023-01-03,U0201650,arunachal_pradesh,google_pay,736,Success,,709,Recharge,App,Android,0.65,Settled,0,0
584020,2023-01-11,U0006578,kerala,google_pay,30,Success,,233,Recharge,App,iOS,1.76,Settled,0,0
584021,2023-01-16,U0371284,nagaland,amazon_pay,1330,Success,,189,Recharge,App,iOS,4.49,Settled,0,0
584022,2023-01-14,U0077408,chandigarh,google_pay,633,Success,,190,P2M,App,Android,1.36,Settled,0,0
584023,2023-01-06,U0351277,jharkhand,google_pay,2005,Success,,267,Bill,App,Android,0.26,Settled,0,0
584024,2023-01-08,U0462121,jharkhand,amazon_pay,631,Success,,887,P2M,App,Android,0.33,Settled,0,0
584025,2023-01-04,U0109360,chhattisgarh,google_pay,259,Success,,900,Bill,App,Android,1.29,Settled,0,0
584026,2023-01-20,U0442173,nagaland,paytm,154,Success,,713,Bill,App,Android,1.17,Settled,0,0
584027,2023-01-09,U0041767,maharashtra,paytm,216,Success,,320,Bill,App,Android,0.4,Settled,0,0
584028,2023-01-05,U0019624,nagaland,amazon_pay,495,Success,,987,Recharge,App,Android,2.33,Settled,0,0
584029,2023-01-30,U0045087,telangana,phonepe,325,Success,,581,Bill,Web,Android,0.01,Settled,0,0
584030,2023-01-27,U0051624,karnataka,phonepe,782,Success,,420,Recharge,Web,Android,0.79,Settled,0,0
584031,2023-01-14,U0021229,goa,phonepe,4672,Success,,309,Recharge,App,Android,0.66,Settled,0,0
584032,2023-01-27,U0151149,karnataka,bhim,612,Success,,724,Bill,App,Android,1.75,Settled,0,0
584033,2023-01-20,U0195859,rajasthan,google_pay,1216,Success,,913,P2P,App,Android,0.59,Settled,0,0
584034,2023-01-08,U0385969,madhya_pradesh,google_pay,239,Success,,975,P2P,Web,Android,0.65,Settled,0,0
584035,2023-01-02,U0348691,uttar_pradesh,phonepe,160,Success,,385,P2M,App,iOS,2.21,Settled,0,0
584036,2023-01-08,U0110475,gujarat,google_pay,387,Success,,723,P2P,App,iOS,0.75,Settled,0,0
584037,2023-01-04,U0031682,karnataka,supermoney,300,Success,,452,P2P,App,Android,1.55,Settled,0,0
584038,2023-01-05,U0088192,punjab,phonepe,79,Success,,221,P2P,Web,Android,0.5,Settled,0,0
584039,2023-01-07,U0461137,telangana,google_pay,285,Success,,845,Bill,App,iOS,1.03,Settled,0,0
584040,2023-01-10,U0021616,tamil_nadu,google_pay,405,Success,,233,P2M,App,Android,1.14,Settled,0,0
584041,2023-01-16,U0096896,goa,google_pay,219,Success,,863,P2M,App,Android,1.07,Settled,0,0
584042,2023-01-17,U0474024,odisha,phonepe,1883,Success,,540,P2M,App,Android,6.25,Settled,0,0
584043,2023-01-28,U0265622,uttar_pradesh,phonepe,517,Success,,458,P2M,Web,Android,3.09,Settled,0,0
584044,2023-01-30,U0090703,haryana,phonepe,319,Success,,539,Recharge,Web,iOS,0.74,Settled,0,0
584045,2023-01-06,U0136492,karnataka,phonepe,2049,Success,,776,P2M,Web,Android,2.75,Settled,0,0
584046,2023-01-24,U0210082,mizoram,google_pay,280,Success,,858,P2M,App,Android,5.87,Settled,0,0
584047,2023-01-27,U0318122,kerala,google_pay,264,Success,,915,P2P,App,Android,0.2,Settled,0,0
584048,2023-01-07,U0064765,bihar,paytm,660,Success,,890,P2P,App,Android,0.98,Settled,0,0
584049,2023-01-07,U0402112,kerala,bhim,144,Success,,127,Recharge,App,iOS,1.03,Settled,0,0
584050,2023-01-03,U0188429,tamil_nadu,phonepe,356,Success,,912,P2M,App,Android,0.25,Settled,0,0
584051,2023-01-15,U0417096,karnataka,phonepe,483,Success,,129,P2P,App,Android,1.87,Settled,0,0
584052,2023-01-31,U0298085,chandigarh,paytm,291,Success,,525,P2P,Web,iOS,1.95,Settled,0,0
584053,2023-01-16,U0369026,delhi,paytm,758,Success,,268,Bill,App,Android,4.29,Settled,0,0
584054,2023-01-14,U0027073,uttar_pradesh,amazon_pay,308,Success,,955,P2P,App,Android,2.16,Settled,0,0
584055,2023-01-15,U0111081,odisha,google_pay,787,Success,,257,P2P,App,iOS,3.48,Settled,0,0
584056,2023-01-19,U0146017,assam,amazon_pay,47,Success,,225,P2P,App,Android,1.03,Settled,0,0
584057,2023-01-13,U0480185,chhattisgarh,supermoney,259,Success,,560,P2M,App,Android,2.73,Settled,0,0
584058,2023-01-04,U0196557,uttar_pradesh,amazon_pay,861,Success,,315,P2P,App,iOS,2.57,Settled,0,0
584059,2023-01-15,U0127733,meghalaya,supermoney,104,Success,,460,Recharge,App,Android,0.44,Settled,0,0
584060,2023-01-03,U0383053,telangana,amazon_pay,84,Success,,408,P2P,Web,Android,0.88,Settled,0,0
584061,2023-01-07,U0425746,arunachal_pradesh,amazon_pay,809,Success,,158,P2P,App,Android,2.13,Settled,0,0
584062,2023-01-29,U0123770,mizoram,bhim,2690,Pending,Network Error,259,P2M,App,iOS,,Pending,1,1
584063,2023-01-03,U0499560,gujarat,google_pay,776,Success,,911,Bill,App,Android,5.31,Settled,0,0
584064,2023-01-03,U0459497,uttar_pradesh,paytm,1639,Success,,513,Recharge,App,Android,4.17,Settled,0,0
584065,2023-01-31,U0170155,chandigarh,supermoney,786,Success,,300,Recharge,App,Android,4.78,Settled,0,0
584066,2023-01-10,U0000331,kerala,google_pay,834,Success,,400,P2M,App,Android,3.26,Settled,0,0
584067,2023-01-09,U0159901,west_bengal,bhim,416,Success,,818,Bill,App,Android,1.55,Settled,0,0
584068,2023-01-02,U0049289,delhi,google_pay,287,Success,,638,P2M,App,Android,0.77,Settled,0,0
584069,2023-01-12,U0074028,chandigarh,paytm,307,Success,,697,Bill,App,Android,2.35,Settled,0,0
584070,2023-01-18,U0094813,maharashtra,amazon_pay,188,Success,,799,Bill,App,iOS,2.79,Settled,0,0
584071,2023-01-02,U0127044,gujarat,amazon_pay,2721,Success,,303,P2M,Web,Android,1.02,Settled,0,0
584072,2023-01-12,U0016306,maharashtra,google_pay,73,Failed,Network Error,695,Bill,App,Android,,Pending,0,0
584073,2023-01-16,U0028369,odisha,paytm,387,Success,,161,Bill,Web,Android,0.14,Settled,0,0
584074,2023-01-23,U0010516,assam,supermoney,149,Success,,380,Bill,Web,Android,2.12,Settled,0,0
584075,2023-01-11,U0467331,rajasthan,phonepe,105,Success,,345,P2M,App,Android,0.24,Settled,0,0
584076,2023-01-30,U0088254,telangana,google_pay,555,Failed,Insufficient Balance,976,Bill,App,iOS,,Pending,0,1
584077,2023-01-12,U0318253,punjab,paytm,423,Success,,226,P2P,App,iOS,0.05,Settled,0,0
584078,2023-01-17,U0428832,kerala,phonepe,1662,Success,,727,Recharge,App,Android,0.1,Settled,0,0
584079,2023-01-07,U0332736,uttarakhand,phonepe,448,Success,,452,P2M,App,iOS,0.47,Settled,0,0
584080,2023-01-14,U0155684,bihar,google_pay,2218,Success,,495,Recharge,App,Android,0.84,Settled,0,0
584081,2023-01-06,U0265294,mizoram,phonepe,1312,Success,,781,P2M,App,Android,0.35,Settled,0,0
584082,2023-01-23,U0124032,telangana,paytm,471,Success,,503,P2P,App,Android,0.3,Settled,0,0
584083,2023-01-06,U0161553,bihar,phonepe,308,Success,,147,P2P,App,Android,1.49,Settled,0,0
584084,2023-01-23,U0094739,telangana,google_pay,477,Success,,958,Bill,App,Android,0.27,Settled,0,0
584085,2023-01-26,U0270826,west_bengal,phonepe,958,Success,,516,P2P,App,Android,2.61,Settled,0,0
584086,2023-01-29,U0238473,maharashtra,paytm,212,Success,,705,P2P,App,Other,0.72,Settled,0,0
584087,2023-01-24,U0454859,gujarat,phonepe,219,Success,,371,Bill,App,iOS,0.19,Settled,0,0
584088,2023-01-22,U0282641,chhattisgarh,phonepe,103,Success,,204,Recharge,Web,Android,0.07,Settled,0,0
584089,2023-01-12,U0087250,delhi,google_pay,634,Success,,525,P2M,App,Android,1.57,Settled,0,0
584090,2023-01-11,U0095665,bihar,paytm,650,Success,,266,Bill,App,Other,0.63,Settled,0,0
584091,2023-01-18,U0209795,goa,phonepe,292,Failed,Network Error,364,P2P,App,Android,,Pending,0,1
584092,2023-01-11,U0325128,goa,google_pay,105,Success,,718,Recharge,Web,Android,5.21,Settled,0,0
584093,2023-01-05,U0106860,maharashtra,google_pay,299,Success,,465,Recharge,Web,Android,0.06,Settled,0,0
584094,2023-01-09,U0309352,sikkim,google_pay,450,Success,,199,P2M,App,Android,1.4,Settled,0,0
584095,2023-01-23,U0188786,delhi,supermoney,456,Success,,431,Recharge,App,Other,1.07,Settled,0,0
584096,2023-01-02,U0441616,uttarakhand,amazon_pay,2082,Success,,108,Bill,App,Android,0.09,Settled,0,0
584097,2023-01-30,U0110085,haryana,paytm,347,Success,,382,Recharge,Web,Android,1.9,Settled,0,0
584098,2023-01-12,U0149956,karnataka,google_pay,297,Success,,930,Recharge,App,iOS,0.89,Settled,0,0
584099,2023-01-25,U0167140,chhattisgarh,paytm,454,Success,,913,Recharge,App,Android,6.18,Settled,0,0
584100,2023-01-06,U0496082,chhattisgarh,paytm,321,Success,,714,P2M,App,Android,4.56,Settled,0,0
584101,2023-01-17,U0216339,punjab,paytm,13784,Success,,252,P2M,Web,iOS,3.24,Settled,0,0
584102,2023-01-10,U0027625,odisha,phonepe,169,Success,,510,Recharge,App,Android,0.02,Settled,0,0
584103,2023-01-06,U0187859,andhra_pradesh,paytm,337,Success,,222,P2P,App,Android,2.15,Settled,0,0
584104,2023-01-14,U0030742,arunachal_pradesh,google_pay,130,Success,,610,P2P,App,Android,1.4,Settled,0,0
584105,2023-01-07,U0130618,andhra_pradesh,google_pay,254,Success,,222,P2P,App,Android,0.39,Settled,0,0
584106,2023-01-06,U0467546,meghalaya,google_pay,263,Success,,713,P2M,App,Android,2.68,Settled,0,0
584107,2023-01-27,U0049155,punjab,phonepe,374,Success,,180,Bill,App,iOS,0.05,Settled,0,0
584108,2023-01-31,U0128920,nagaland,paytm,206,Success,,151,P2M,App,Android,3.28,Settled,0,0
584109,2023-01-23,U0091609,sikkim,phonepe,136,Success,,100,P2P,App,iOS,0.07,Settled,0,0
584110,2023-01-29,U0362201,uttar_pradesh,phonepe,99,Success,,635,P2M,App,Other,1.43,Settled,0,0
584111,2023-01-26,U0013935,madhya_pradesh,phonepe,886,Success,,993,P2M,App,Android,2.68,Settled,0,0
584112,2023-01-30,U0479736,jammu_kashmir,google_pay,530,Success,,960,P2P,App,Android,0.68,Settled,0,0
584113,2023-01-22,U0386918,gujarat,paytm,2490,Success,,715,P2M,App,iOS,0.63,Settled,0,0
584114,2023-01-16,U0166168,maharashtra,phonepe,1030,Success,,576,Bill,App,Android,0.43,Settled,0,0
584115,2023-01-14,U0093921,odisha,google_pay,344,Success,,444,Recharge,App,Android,1.0,Settled,0,0
584116,2023-01-19,U0002758,karnataka,google_pay,248,Success,,871,P2M,App,Android,1.89,Settled,0,0
584117,2023-01-06,U0165685,odisha,paytm,278,Success,,969,Recharge,App,Android,4.5,Settled,0,0
584118,2023-01-29,U0440167,kerala,google_pay,140,Pending,Invalid VPA,175,P2M,Web,Android,,Pending,1,0
584119,2023-01-13,U0102779,uttarakhand,google_pay,593,Success,,751,P2M,App,Android,0.71,Settled,0,0
584120,2023-01-26,U0454659,madhya_pradesh,amazon_pay,823,Success,,949,Recharge,App,Android,1.44,Settled,0,0
584121,2023-01-31,U0401581,madhya_pradesh,phonepe,1037,Success,,481,Bill,App,Android,0.21,Settled,0,0
584122,2023-01-09,U0076749,madhya_pradesh,google_pay,616,Success,,602,Bill,App,Android,0.72,Settled,0,0
584123,2023-01-22,U0408052,sikkim,google_pay,257,Success,,591,P2M,App,Android,0.81,Settled,0,0
584124,2023-01-29,U0084711,bihar,phonepe,117,Failed,Insufficient Balance,465,Bill,App,Android,,Pending,0,0
584125,2023-01-21,U0417825,west_bengal,phonepe,108,Success,,662,Bill,Web,Android,1.91,Settled,0,0
584126,2023-01-23,U0386417,maharashtra,amazon_pay,110,Success,,448,Bill,App,Android,1.62,Settled,0,0
584127,2023-01-19,U0231514,assam,phonepe,66,Success,,269,Recharge,App,Android,2.21,Settled,0,0
584128,2023-01-12,U0223526,west_bengal,phonepe,57,Success,,347,P2P,App,Android,2.13,Settled,0,0
584129,2023-01-01,U0008703,punjab,phonepe,655,Success,,348,P2P,App,Android,0.3,Settled,0,0
584130,2023-01-21,U0329689,gujarat,phonepe,762,Success,,470,P2P,App,Android,1.08,Settled,0,0
584131,2023-01-10,U0252651,haryana,amazon_pay,315,Success,,620,Bill,App,Android,0.02,Settled,0,0
584132,2023-01-07,U0441178,haryana,phonepe,641,Success,,753,Bill,App,Android,0.33,Settled,0,0
584133,2023-01-17,U0358376,maharashtra,phonepe,236,Success,,433,Bill,App,iOS,7.34,Settled,0,0
584134,2023-01-01,U0398430,mizoram,google_pay,1132,Success,,680,P2M,App,iOS,0.81,Settled,0,0
584135,2023-01-29,U0061414,maharashtra,paytm,2058,Success,,574,P2P,Web,Android,1.29,Settled,0,0
584136,2023-01-17,U0367291,gujarat,phonepe,93,Success,,384,P2P,App,Android,3.49,Settled,0,0
584137,2023-01-08,U0265751,kerala,supermoney,991,Pending,Invalid VPA,777,P2P,App,iOS,,Pending,1,0
584138,2023-01-18,U0304087,karnataka,amazon_pay,845,Success,,869,P2P,App,Android,2.47,Settled,0,0
584139,2023-01-19,U0468257,bihar,google_pay,193,Success,,439,P2P,App,Android,0.23,Settled,0,0
584140,2023-01-10,U0188647,tamil_nadu,google_pay,1285,Success,,102,P2M,App,Android,8.21,Settled,0,0
584141,2023-01-21,U0033028,karnataka,phonepe,51,Pending,Network Error,557,P2M,Web,Android,,Pending,1,0
584142,2023-01-10,U0225739,chhattisgarh,google_pay,190,Success,,776,P2M,App,Android,0.83,Settled,0,0
584143,2023-01-13,U0209954,odisha,google_pay,1030,Success,,259,Bill,Web,iOS,0.07,Settled,0,0
584144,2023-01-30,U0397195,gujarat,phonepe,188,Success,,283,P2M,App,Android,0.37,Settled,0,0
584145,2023-01-08,U0398621,manipur,phonepe,250,Success,,706,Recharge,App,Android,7.17,Settled,0,0
584146,2023-01-06,U0270309,jharkhand,amazon_pay,279,Success,,157,Bill,App,Android,2.74,Settled,0,0
584147,2023-01-25,U0478660,uttar_pradesh,phonepe,248,Success,,637,Bill,App,Android,0.12,Settled,0,0
584148,2023-01-18,U0370303,nagaland,phonepe,19,Success,,944,P2P,App,Android,2.37,Settled,0,0
584149,2023-01-17,U0286209,goa,google_pay,193,Success,,301,P2P,Web,iOS,1.34,Settled,0,0
584150,2023-01-30,U0123918,karnataka,phonepe,876,Success,,694,P2M,App,Android,0.53,Settled,0,0
