TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
170510,2017-09-30,U0477101,karnataka,paytm,996,Success,,737,Bill,App,Android,0.03,Settled,0,0
170511,2017-09-13,U0148998,delhi,supermoney,891,Success,,774,P2M,Web,Android,0.63,Settled,0,0
170512,2017-09-06,U0318390,assam,phonepe,117,Success,,462,Bill,App,Android,0.64,Settled,0,0
170513,2017-09-21,U0218221,tripura,phonepe,2009,Success,,118,P2M,App,Android,1.92,Settled,0,0
170514,2017-09-24,U0111909,kerala,phonepe,440,Failed,Server Downtime,789,Bill,App,Android,,Pending,0,0
170515,2017-09-04,U0437840,assam,paytm,871,Failed,Invalid VPA,670,P2M,App,Android,,Pending,0,0
170516,2017-09-24,U0149814,kerala,phonepe,112,Success,,337,P2M,Web,Android,0.41,Settled,0,0
170517,2017-09-13,U0217888,andhra_pradesh,amazon_pay,560,Pending,Network Error,108,P2P,App,Android,,Pending,1,0
170518,2017-09-19,U0172773,uttar_pradesh,phonepe,756,Failed,Network Error,298,Recharge,Web,iOS,,Pending,0,1
170519,2017-09-26,U0277646,west_bengal,phonepe,1414,Failed,Invalid VPA,393,Recharge,App,Android,,Pending,0,0
170520,2017-09-18,U0300280,andhra_pradesh,phonepe,93,Success,,921,P2P,App,iOS,1.38,Settled,0,0
170521,2017-09-05,U0253790,uttar_pradesh,phonepe,830,Success,,203,P2M,Web,Android,2.99,Settled,0,0
170522,2017-09-15,U0108827,punjab,phonepe,3350,Success,,312,P2P,App,Android,0.78,Settled,0,0
170523,2017-09-11,U0293067,andhra_pradesh,phonepe,205,Success,,255,P2P,App,Android,0.71,Settled,0,0
170524,2017-09-13,U0426377,karnataka,google_pay,269,Success,,722,P2M,App,Android,0.19,Settled,0,0
170525,2017-09-09,U0116458,karnataka,google_pay,484,Success,,998,Bill,App,Android,0.59,Settled,0,0
170526,2017-09-24,U0370229,gujarat,phonepe,1002,Success,,903,P2P,App,Android,0.96,Settled,0,0
170527,2017-09-05,U0065485,uttar_pradesh,paytm,354,Success,,865,P2M,App,Android,3.52,Settled,0,0
170528,2017-09-11,U0082424,andhra_pradesh,phonepe,1106,Success,,649,P2M,App,Android,0.7,Settled,0,0
170529,2017-09-11,U0439897,bihar,phonepe,651,Success,,645,Bill,App,iOS,0.62,Settled,0,0
170530,2017-09-19,U0472216,haryana,google_pay,555,Success,,782,Recharge,Web,Android,0.2,Settled,0,0
170531,2017-09-21,U0066751,madhya_pradesh,phonepe,451,Success,,978,Recharge,App,Android,1.86,Settled,0,0
170532,2017-09-23,U0178272,kerala,google_pay,640,Failed,Network Error,895,Bill,App,Android,,Pending,0,0
170533,2017-09-20,U0491675,manipur,google_pay,3662,Success,,389,P2M,App,iOS,0.07,Settled,0,0
170534,2017-09-08,U0283178,rajasthan,phonepe,582,Success,,608,Bill,App,iOS,2.13,Settled,0,0
170535,2017-09-11,U0114001,assam,paytm,663,Success,,463,Bill,App,Android,1.51,Settled,0,0
170536,2017-09-23,U0385692,jammu_kashmir,phonepe,821,Success,,873,Recharge,App,Android,0.0,Settled,0,0
170537,2017-09-09,U0328596,punjab,google_pay,592,Pending,Insufficient Balance,720,Recharge,App,Android,,Pending,1,1
170538,2017-09-05,U0464049,chhattisgarh,paytm,192,Success,,675,P2M,App,Android,1.17,Settled,0,0
170539,2017-09-18,U0324478,mizoram,phonepe,1214,Success,,234,Recharge,App,Android,0.2,Settled,0,0
170540,2017-09-23,U0499552,punjab,google_pay,153,Success,,622,P2P,App,Android,1.9,Settled,0,0
170541,2017-09-11,U0111964,delhi,phonepe,360,Success,,729,P2M,App,iOS,2.94,Settled,0,0
170542,2017-09-02,U0017726,jharkhand,amazon_pay,905,Success,,377,P2P,App,Android,0.19,Settled,0,0
170543,2017-09-13,U0074209,odisha,phonepe,1841,Success,,443,Recharge,Web,Android,3.3,Settled,0,0
170544,2017-09-11,U0295910,west_bengal,paytm,892,Failed,Insufficient Balance,565,Bill,App,Android,,Pending,0,0
170545,2017-09-02,U0093042,karnataka,bhim,299,Success,,990,Bill,App,Android,0.2,Settled,0,0
170546,2017-09-15,U0180917,nagaland,phonepe,696,Success,,276,P2M,App,Android,0.25,Settled,0,0
170547,2017-09-05,U0294753,bihar,bhim,143,Success,,963,P2M,App,Android,1.35,Settled,0,0
170548,2017-09-16,U0030472,uttarakhand,phonepe,223,Success,,489,P2M,App,Android,0.4,Settled,0,0
170549,2017-09-03,U0236158,bihar,paytm,537,Success,,369,Recharge,App,Android,0.09,Settled,0,0
170550,2017-09-16,U0003726,nagaland,amazon_pay,814,Pending,Network Error,268,Bill,App,iOS,,Pending,1,0
170551,2017-09-09,U0474845,arunachal_pradesh,google_pay,346,Pending,Network Error,942,P2P,App,Android,,Pending,1,0
170552,2017-09-14,U0498177,tamil_nadu,paytm,623,Success,,410,P2M,App,Android,2.27,Settled,0,0
170553,2017-09-24,U0019954,maharashtra,google_pay,165,Success,,520,P2M,Web,Other,1.48,Settled,0,0
170554,2017-09-09,U0444485,jammu_kashmir,phonepe,354,Failed,Server Downtime,874,P2P,App,Android,,Pending,0,0
170555,2017-09-10,U0216097,delhi,google_pay,732,Success,,430,Bill,Web,iOS,2.21,Settled,0,0
170556,2017-09-23,U0188537,west_bengal,google_pay,66,Success,,562,P2M,Web,iOS,0.23,Settled,0,0
170557,2017-09-11,U0258530,bihar,bhim,1763,Success,,864,P2P,App,Android,0.5,Settled,0,0
170558,2017-09-08,U0351283,andhra_pradesh,google_pay,661,Success,,238,P2M,App,Android,2.19,Settled,0,0
170559,2017-09-17,U0222633,delhi,google_pay,719,Success,,527,P2P,App,Android,1.4,Settled,0,0
170560,2017-09-26,U0426477,punjab,paytm,267,Success,,712,P2M,App,iOS,0.56,Settled,0,0
170561,2017-09-24,U0445931,arunachal_pradesh,amazon_pay,330,Success,,396,P2M,App,Android,1.37,Settled,0,0
170562,2017-09-26,U0060874,telangana,phonepe,542,Pending,Server Downtime,661,Bill,App,iOS,,Pending,1,0
170563,2017-09-14,U0352284,nagaland,google_pay,46,Success,,787,P2P,App,Android,2.9,Settled,0,0
