TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
454839,2021-06-27,U0394608,delhi,paytm,2443,Success,,844,Bill,App,Android,0.45,Settled,0,0
454840,2021-06-16,U0038217,delhi,amazon_pay,242,Success,,294,Bill,App,Android,2.61,Settled,0,0
454841,2021-06-18,U0487005,jharkhand,phonepe,993,Success,,240,Recharge,App,Other,0.93,Settled,0,0
454842,2021-06-13,U0437165,gujarat,google_pay,182,Success,,839,Recharge,App,iOS,0.68,Settled,0,0
454843,2021-06-20,U0468267,haryana,supermoney,969,Success,,735,Recharge,App,iOS,0.42,Settled,0,0
454844,2021-06-22,U0316146,karnataka,supermoney,1377,Success,,714,P2M,App,Android,0.39,Settled,0,0
454845,2021-06-09,U0279403,jammu_kashmir,amazon_pay,388,Success,,722,P2M,App,Android,0.86,Settled,0,0
454846,2021-06-11,U0336346,uttar_pradesh,paytm,166,Success,,681,Bill,App,Android,1.64,Settled,0,0
454847,2021-06-13,U0345742,manipur,phonepe,584,Success,,305,P2M,App,Android,0.07,Settled,0,0
454848,2021-06-24,U0178585,assam,google_pay,204,Success,,972,Recharge,App,Android,0.92,Settled,0,0
454849,2021-06-12,U0458447,telangana,google_pay,344,Success,,181,Recharge,App,Android,1.87,Settled,0,0
454850,2021-06-11,U0073326,meghalaya,amazon_pay,102,Pending,Server Downtime,877,P2P,App,Android,,Pending,1,1
454851,2021-06-23,U0215357,rajasthan,phonepe,71,Success,,510,Bill,App,Android,0.8,Settled,0,0
454852,2021-06-20,U0209488,uttar_pradesh,paytm,103,Success,,786,Bill,Web,Android,0.37,Settled,0,0
454853,2021-06-30,U0340758,bihar,paytm,222,Success,,201,P2M,App,Android,0.12,Settled,0,0
454854,2021-06-05,U0252766,uttar_pradesh,amazon_pay,378,Success,,966,Recharge,Web,iOS,5.35,Settled,0,0
454855,2021-06-09,U0068118,madhya_pradesh,paytm,174,Success,,918,P2M,App,Android,0.74,Settled,0,0
454856,2021-06-11,U0182871,jharkhand,phonepe,177,Success,,728,Recharge,App,iOS,1.18,Settled,0,0
454857,2021-06-04,U0339454,jharkhand,bhim,1164,Success,,977,P2M,App,Android,0.29,Settled,0,0
454858,2021-06-23,U0051206,bihar,paytm,288,Success,,616,P2P,App,Android,1.46,Settled,0,0
454859,2021-06-30,U0319701,bihar,google_pay,139,Success,,593,P2P,App,Android,0.98,Settled,0,0
454860,2021-06-21,U0224642,goa,phonepe,301,Success,,160,Bill,App,Android,3.12,Settled,0,0
454861,2021-06-24,U0489952,tamil_nadu,phonepe,200,Success,,922,Recharge,App,iOS,2.68,Settled,0,0
454862,2021-06-25,U0335444,uttarakhand,google_pay,302,Success,,303,P2M,Web,iOS,2.32,Settled,0,0
454863,2021-06-16,U0062786,kerala,google_pay,674,Success,,495,P2P,Web,iOS,1.37,Settled,0,0
454864,2021-06-27,U0495534,manipur,paytm,595,Success,,259,Bill,App,Android,2.04,Settled,0,0
454865,2021-06-02,U0347775,west_bengal,paytm,468,Success,,158,Bill,App,Android,2.13,Settled,0,0
454866,2021-06-20,U0277092,nagaland,supermoney,375,Success,,540,Bill,App,Android,0.61,Settled,0,0
454867,2021-06-30,U0478918,jharkhand,paytm,270,Success,,667,Bill,App,Android,1.58,Settled,0,0
454868,2021-06-11,U0082720,bihar,phonepe,248,Success,,567,Bill,App,Android,6.61,Settled,0,0
454869,2021-06-03,U0413053,assam,phonepe,2058,Success,,642,P2P,App,iOS,1.4,Settled,0,0
454870,2021-06-09,U0244192,uttar_pradesh,phonepe,1426,Success,,141,Bill,App,Android,1.27,Settled,0,0
454871,2021-06-05,U0439725,nagaland,google_pay,780,Success,,620,P2P,Web,Android,3.11,Settled,0,0
454872,2021-06-11,U0085061,jharkhand,bhim,1685,Success,,173,Bill,App,Android,0.79,Settled,0,0
454873,2021-06-20,U0369862,sikkim,amazon_pay,742,Success,,187,Bill,Web,Android,0.13,Settled,0,0
454874,2021-06-15,U0163469,haryana,phonepe,324,Success,,847,P2P,App,Android,0.87,Settled,0,0
454875,2021-06-19,U0169965,punjab,paytm,773,Success,,446,P2M,App,iOS,4.94,Settled,0,0
454876,2021-06-15,U0222740,nagaland,google_pay,93,Success,,831,Bill,Web,Android,1.59,Settled,0,0
454877,2021-06-01,U0180408,gujarat,amazon_pay,1147,Success,,928,P2M,Web,iOS,2.87,Settled,0,0
454878,2021-06-28,U0161316,gujarat,phonepe,187,Success,,466,P2M,App,Android,0.81,Settled,0,0
454879,2021-06-17,U0333919,maharashtra,google_pay,269,Success,,333,P2M,Web,Android,0.87,Settled,0,0
454880,2021-06-03,U0486189,delhi,supermoney,167,Success,,927,P2P,Web,Android,1.01,Settled,0,0
454881,2021-06-23,U0458369,kerala,supermoney,108,Success,,394,Recharge,App,iOS,0.44,Settled,0,0
454882,2021-06-01,U0455783,bihar,paytm,92,Failed,Daily Limit Exceeded,416,Recharge,App,iOS,,Pending,0,1
454883,2021-06-22,U0451137,jharkhand,google_pay,1943,Success,,483,P2P,App,Android,1.79,Settled,0,0
454884,2021-06-04,U0056273,uttarakhand,phonepe,121,Success,,230,Recharge,App,Android,4.03,Settled,0,0
454885,2021-06-08,U0345616,kerala,phonepe,220,Success,,401,Bill,App,iOS,0.35,Settled,0,0
454886,2021-06-08,U0000973,karnataka,phonepe,404,Success,,584,Bill,Web,Android,4.51,Settled,0,0
454887,2021-06-08,U0229093,telangana,paytm,299,Success,,138,Recharge,App,Android,0.03,Settled,0,0
454888,2021-06-02,U0394308,meghalaya,google_pay,847,Success,,220,P2M,App,Android,2.04,Settled,0,0
454889,2021-06-19,U0296489,andhra_pradesh,google_pay,170,Success,,634,Bill,App,Android,4.42,Settled,0,0
454890,2021-06-15,U0373583,gujarat,google_pay,285,Success,,564,P2M,App,Android,0.09,Settled,0,0
454891,2021-06-06,U0008034,rajasthan,google_pay,176,Success,,623,Recharge,App,iOS,0.85,Settled,0,0
454892,2021-06-08,U0088631,bihar,phonepe,444,Success,,845,Recharge,Web,iOS,0.85,Settled,0,0
454893,2021-06-23,U0364354,punjab,paytm,1419,Success,,418,P2M,App,Android,4.12,Settled,0,0
454894,2021-06-26,U0245577,maharashtra,phonepe,83,Success,,327,Recharge,App,iOS,4.66,Settled,0,0
454895,2021-06-15,U0285807,assam,supermoney,1679,Success,,504,P2M,App,Android,1.26,Settled,0,0
454896,2021-06-19,U0341593,west_bengal,phonepe,199,Success,,886,Bill,App,Android,1.44,Settled,0,0
454897,2021-06-23,U0301703,kerala,phonepe,109,Success,,979,P2P,App,Android,0.01,Settled,0,0
454898,2021-06-23,U0182330,punjab,google_pay,812,Success,,949,P2M,App,Android,0.05,Settled,0,0
454899,2021-06-20,U0411312,west_bengal,google_pay,167,Success,,302,P2P,App,Android,0.36,Settled,0,0
454900,2021-06-06,U0172837,odisha,phonepe,359,Success,,611,P2M,Web,Android,0.26,Settled,0,0
454901,2021-06-28,U0012478,nagaland,phonepe,125,Success,,971,Recharge,App,iOS,1.3,Settled,0,0
454902,2021-06-17,U0122497,odisha,paytm,23,Success,,348,Bill,App,Android,0.68,Settled,0,0
454903,2021-06-20,U0275567,sikkim,phonepe,1048,Success,,350,Bill,App,Android,0.55,Settled,0,0
454904,2021-06-25,U0009366,assam,google_pay,2435,Success,,629,Recharge,Web,Android,0.02,Settled,0,0
454905,2021-06-29,U0408790,tamil_nadu,amazon_pay,1376,Success,,247,P2P,Web,Android,2.07,Settled,0,0
454906,2021-06-06,U0219201,madhya_pradesh,phonepe,1131,Success,,451,Recharge,App,iOS,1.26,Settled,0,0
454907,2021-06-14,U0148039,west_bengal,bhim,498,Success,,209,P2P,Web,Android,2.47,Settled,0,0
454908,2021-06-11,U0009858,maharashtra,phonepe,510,Success,,467,P2P,Web,Android,2.87,Settled,0,0
454909,2021-06-20,U0005412,maharashtra,paytm,224,Success,,890,P2M,Web,Android,2.0,Settled,0,0
454910,2021-06-02,U0193379,manipur,paytm,1039,Success,,184,Bill,App,Android,1.97,Settled,0,0
454911,2021-06-21,U0368666,haryana,phonepe,454,Success,,926,Bill,App,Android,3.56,Settled,0,0
454912,2021-06-11,U0311553,maharashtra,phonepe,308,Success,,835,Bill,App,Android,1.43,Settled,0,0
454913,2021-06-16,U0134516,andhra_pradesh,paytm,3894,Success,,858,P2P,App,iOS,1.8,Settled,0,0
454914,2021-06-20,U0468582,jammu_kashmir,paytm,442,Success,,848,Bill,App,iOS,2.52,Settled,0,0
454915,2021-06-09,U0257390,uttarakhand,paytm,962,Success,,142,Recharge,App,Android,1.88,Settled,0,0
454916,2021-06-20,U0125006,delhi,google_pay,307,Success,,123,P2P,App,Android,1.07,Settled,0,0
454917,2021-06-15,U0206779,maharashtra,phonepe,184,Success,,248,Recharge,App,Android,0.89,Settled,0,0
454918,2021-06-06,U0165349,gujarat,phonepe,128,Success,,613,P2M,App,Android,0.74,Settled,0,0
454919,2021-06-15,U0258838,nagaland,supermoney,1724,Success,,888,P2M,App,iOS,0.83,Settled,0,0
454920,2021-06-19,U0078486,haryana,google_pay,132,Success,,448,Bill,App,iOS,0.99,Settled,0,0
454921,2021-06-26,U0162230,uttar_pradesh,phonepe,492,Success,,681,Recharge,App,Android,5.04,Settled,0,0
454922,2021-06-05,U0044906,kerala,paytm,107,Success,,921,P2P,App,Android,2.58,Settled,0,0
454923,2021-06-13,U0137387,mizoram,paytm,168,Success,,628,P2M,App,Android,3.51,Settled,0,0
454924,2021-06-23,U0161410,kerala,phonepe,36,Success,,616,P2P,Web,Android,1.78,Settled,0,0
454925,2021-06-16,U0260161,madhya_pradesh,google_pay,566,Success,,903,Recharge,App,Android,0.38,Settled,0,0
454926,2021-06-27,U0392071,tripura,phonepe,152,Success,,249,Recharge,App,Android,3.36,Settled,0,0
454927,2021-06-30,U0160849,delhi,phonepe,298,Success,,867,Recharge,App,iOS,0.55,Settled,0,0
454928,2021-06-05,U0020223,bihar,phonepe,1668,Success,,170,Recharge,App,Android,1.41,Settled,0,0
454929,2021-06-28,U0011266,andhra_pradesh,amazon_pay,1361,Success,,187,P2M,Web,iOS,1.55,Settled,0,0
454930,2021-06-29,U0108676,karnataka,amazon_pay,32,Success,,770,Recharge,App,Android,0.23,Settled,0,0
454931,2021-06-29,U0196277,maharashtra,google_pay,2827,Success,,496,P2P,App,Android,0.97,Settled,0,0
454932,2021-06-16,U0373996,tamil_nadu,amazon_pay,1403,Success,,900,Recharge,Web,Android,0.63,Settled,0,0
454933,2021-06-12,U0348182,punjab,google_pay,540,Failed,Insufficient Balance,658,Recharge,App,Android,,Pending,0,1
454934,2021-06-05,U0364195,west_bengal,bhim,155,Success,,893,Recharge,App,Android,1.02,Settled,0,0
454935,2021-06-10,U0018262,arunachal_pradesh,paytm,1817,Success,,334,Bill,App,Android,5.93,Settled,0,0
454936,2021-06-08,U0229782,telangana,supermoney,103,Success,,662,P2P,App,Android,0.33,Settled,0,0
454937,2021-06-06,U0137258,tamil_nadu,phonepe,535,Success,,383,Recharge,App,iOS,0.53,Settled,0,0
454938,2021-06-08,U0000945,haryana,google_pay,1258,Success,,659,P2P,App,Android,2.67,Settled,0,0
454939,2021-06-25,U0391359,west_bengal,paytm,55,Success,,625,Bill,App,Android,1.07,Settled,0,0
454940,2021-06-19,U0275088,goa,amazon_pay,68,Success,,686,P2P,App,Android,0.22,Settled,0,0
454941,2021-06-16,U0211867,uttarakhand,phonepe,522,Success,,514,P2M,App,Android,1.08,Settled,0,0
454942,2021-06-07,U0439855,chandigarh,google_pay,213,Success,,855,Bill,App,Android,1.02,Settled,0,0
454943,2021-06-27,U0044122,west_bengal,supermoney,45,Success,,690,P2P,App,Android,0.16,Settled,0,0
454944,2021-06-17,U0000706,tamil_nadu,supermoney,39,Success,,407,P2P,Web,Android,0.76,Settled,0,0
454945,2021-06-08,U0291249,rajasthan,paytm,541,Success,,855,P2P,Web,iOS,0.56,Settled,0,0
454946,2021-06-22,U0409990,haryana,phonepe,279,Success,,188,Bill,App,Android,2.47,Settled,0,0
454947,2021-06-27,U0344565,rajasthan,phonepe,624,Success,,983,Bill,App,Android,1.47,Settled,0,0
454948,2021-06-11,U0028049,rajasthan,phonepe,5952,Success,,249,Recharge,App,Android,0.39,Settled,0,0
454949,2021-06-14,U0445940,punjab,paytm,81,Success,,677,Bill,App,Android,0.31,Settled,0,0
454950,2021-06-17,U0365719,bihar,amazon_pay,108,Pending,Insufficient Balance,962,P2M,App,Android,,Pending,1,1
