TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
807250,2025-09-22,U0401900,andhra_pradesh,paytm,198,Success,,707,Bill,App,iOS,0.56,Settled,0,0
807251,2025-09-23,U0323337,manipur,google_pay,1400,Success,,122,P2M,App,Android,0.75,Settled,0,0
807252,2025-09-21,U0277617,punjab,google_pay,212,Success,,627,Bill,App,Android,3.55,Settled,0,0
807253,2025-09-17,U0429771,assam,phonepe,343,Success,,933,P2M,App,Android,1.08,Settled,0,0
807254,2025-09-02,U0279403,kerala,phonepe,676,Success,,254,Bill,Web,Android,0.04,Settled,0,0
807255,2025-09-15,U0248387,rajasthan,phonepe,439,Success,,148,Bill,App,Android,0.65,Settled,0,0
807256,2025-09-03,U0137201,haryana,phonepe,473,Success,,654,P2M,App,Android,1.41,Settled,0,0
807257,2025-09-16,U0159782,punjab,supermoney,251,Success,,750,Bill,App,Other,0.16,Settled,0,0
807258,2025-09-06,U0457216,tamil_nadu,google_pay,542,Success,,681,P2P,Web,Android,3.72,Settled,0,0
807259,2025-09-26,U0446365,west_bengal,amazon_pay,824,Success,,949,Recharge,App,iOS,1.73,Settled,0,0
807260,2025-09-04,U0489181,andhra_pradesh,paytm,182,Success,,482,P2P,App,Android,1.39,Settled,0,0
807261,2025-09-10,U0414701,gujarat,amazon_pay,47,Success,,476,Bill,App,Android,0.17,Settled,0,0
807262,2025-09-05,U0446327,odisha,phonepe,159,Success,,828,Bill,App,Android,0.74,Settled,0,0
807263,2025-09-26,U0238146,uttarakhand,amazon_pay,1012,Failed,Server Downtime,869,P2M,App,Android,,Pending,0,1
807264,2025-09-16,U0428696,punjab,phonepe,338,Success,,539,P2M,App,iOS,0.45,Settled,0,0
807265,2025-09-15,U0191276,karnataka,phonepe,389,Failed,Invalid VPA,378,Bill,App,Android,,Pending,0,1
807266,2025-09-22,U0451791,gujarat,google_pay,260,Success,,216,Bill,Web,Android,2.5,Settled,0,0
807267,2025-09-01,U0216652,delhi,amazon_pay,259,Success,,370,Recharge,App,Android,0.27,Settled,0,0
807268,2025-09-23,U0326410,madhya_pradesh,supermoney,1871,Success,,446,Bill,App,Android,2.75,Settled,0,0
807269,2025-09-19,U0482139,maharashtra,phonepe,319,Success,,987,Recharge,App,Android,1.76,Settled,0,0
807270,2025-09-13,U0308714,west_bengal,phonepe,39,Success,,775,Bill,App,Android,0.01,Settled,0,0
807271,2025-09-15,U0283552,delhi,amazon_pay,329,Success,,210,P2P,App,Android,0.38,Settled,0,0
807272,2025-09-15,U0490087,chhattisgarh,amazon_pay,90,Success,,154,Bill,App,iOS,1.7,Settled,0,0
807273,2025-09-10,U0203681,tripura,google_pay,560,Success,,284,Bill,App,Android,0.31,Settled,0,0
807274,2025-09-06,U0386231,kerala,amazon_pay,103,Success,,656,Bill,App,iOS,4.29,Settled,0,0
807275,2025-09-05,U0329768,gujarat,paytm,90,Success,,831,Bill,Web,Android,1.78,Settled,0,0
807276,2025-09-27,U0411963,madhya_pradesh,phonepe,659,Success,,566,P2P,App,Android,1.08,Settled,0,0
807277,2025-09-04,U0164822,west_bengal,phonepe,2641,Success,,981,P2M,App,iOS,7.3,Settled,0,0
807278,2025-09-07,U0433212,kerala,phonepe,176,Success,,947,Bill,App,Other,1.0,Settled,0,0
807279,2025-09-28,U0124772,nagaland,google_pay,141,Success,,152,P2M,App,Android,1.66,Settled,0,0
807280,2025-09-12,U0383912,tamil_nadu,amazon_pay,374,Success,,903,Recharge,Web,Other,2.15,Settled,0,0
807281,2025-09-09,U0158955,gujarat,google_pay,1407,Success,,914,P2P,App,Android,2.41,Settled,0,0
807282,2025-09-20,U0474812,uttar_pradesh,google_pay,801,Success,,906,P2M,App,iOS,4.76,Settled,0,0
807283,2025-09-27,U0239274,telangana,supermoney,324,Success,,645,P2M,App,Android,0.82,Settled,0,0
807284,2025-09-24,U0333752,chhattisgarh,google_pay,1226,Success,,131,Bill,App,Android,1.71,Settled,0,0
807285,2025-09-13,U0072485,karnataka,phonepe,148,Success,,387,Bill,App,Android,1.93,Settled,0,0
807286,2025-09-15,U0282086,nagaland,paytm,382,Success,,754,Bill,App,Android,0.19,Settled,0,0
807287,2025-09-07,U0033924,maharashtra,phonepe,381,Success,,638,P2P,Web,Android,0.51,Settled,0,0
807288,2025-09-10,U0218561,manipur,amazon_pay,429,Success,,517,P2P,App,Android,3.08,Settled,0,0
807289,2025-09-18,U0119659,odisha,paytm,1986,Success,,846,P2P,App,Android,1.27,Settled,0,0
807290,2025-09-25,U0164223,bihar,google_pay,77,Success,,184,P2P,App,Android,2.1,Settled,0,0
807291,2025-09-15,U0188067,delhi,google_pay,23,Success,,928,Bill,Web,Android,1.93,Settled,0,0
807292,2025-09-11,U0325320,odisha,google_pay,1347,Success,,486,P2M,Web,Android,0.42,Settled,0,0
807293,2025-09-26,U0460888,tripura,paytm,162,Success,,453,P2M,App,Android,1.07,Settled,0,0
807294,2025-09-11,U0293242,kerala,supermoney,346,Success,,353,Recharge,App,Android,3.95,Settled,0,0
807295,2025-09-22,U0085950,haryana,paytm,225,Success,,704,P2P,App,Android,0.09,Settled,0,0
807296,2025-09-05,U0197507,kerala,google_pay,91,Success,,710,P2P,App,Android,0.4,Settled,0,0
807297,2025-09-17,U0037171,karnataka,google_pay,4416,Success,,476,P2M,App,Android,0.39,Settled,0,0
807298,2025-09-05,U0099657,uttar_pradesh,phonepe,274,Success,,395,P2P,App,Android,2.01,Settled,0,0
807299,2025-09-14,U0473821,nagaland,phonepe,1490,Success,,975,Bill,App,Android,0.29,Settled,0,0
807300,2025-09-20,U0128124,uttar_pradesh,paytm,979,Success,,570,P2M,App,Android,2.43,Settled,0,0
807301,2025-09-07,U0252374,madhya_pradesh,google_pay,463,Success,,621,Bill,App,iOS,0.21,Settled,0,0
807302,2025-09-19,U0303522,tamil_nadu,phonepe,143,Success,,301,P2M,App,Android,0.48,Settled,0,0
807303,2025-09-13,U0460917,jammu_kashmir,amazon_pay,184,Success,,244,Recharge,App,Android,0.52,Settled,0,0
807304,2025-09-05,U0319227,arunachal_pradesh,phonepe,180,Success,,541,P2P,App,iOS,0.12,Settled,0,0
807305,2025-09-13,U0056570,delhi,phonepe,100,Success,,187,P2M,App,iOS,1.16,Settled,0,0
807306,2025-09-28,U0329584,maharashtra,paytm,102,Success,,807,P2M,Web,iOS,4.11,Settled,0,0
807307,2025-09-29,U0347489,kerala,amazon_pay,649,Success,,995,Recharge,App,Other,0.18,Settled,0,0
807308,2025-09-19,U0117943,madhya_pradesh,phonepe,612,Success,,358,Bill,App,Android,3.66,Settled,0,0
807309,2025-09-28,U0420628,kerala,amazon_pay,337,Success,,393,P2P,App,Android,0.3,Settled,0,0
