TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
800250,2025-08-28,U0122475,uttar_pradesh,google_pay,3844,Success,,157,Recharge,App,iOS,1.11,Settled,0,0
800251,2025-08-17,U0471902,sikkim,google_pay,246,Success,,728,P2P,App,Android,0.17,Settled,0,0
800252,2025-08-07,U0084394,madhya_pradesh,amazon_pay,84,Success,,741,P2P,App,Android,0.97,Settled,0,0
800253,2025-08-10,U0144978,rajasthan,google_pay,1611,Success,,950,Recharge,App,Android,0.18,Settled,0,0
800254,2025-08-26,U0436574,kerala,amazon_pay,101,Success,,955,Recharge,App,iOS,6.0,Settled,0,0
800255,2025-08-16,U0013195,rajasthan,phonepe,84,Success,,829,P2P,App,Android,0.97,Settled,0,0
800256,2025-08-07,U0412045,meghalaya,google_pay,304,Success,,740,Bill,App,iOS,0.51,Settled,0,0
800257,2025-08-02,U0330304,chhattisgarh,paytm,59,Success,,331,P2M,App,Android,2.45,Settled,0,0
800258,2025-08-15,U0042020,chhattisgarh,paytm,368,Success,,836,P2M,App,Android,2.8,Settled,0,0
800259,2025-08-18,U0102883,gujarat,paytm,407,Success,,605,P2M,App,Android,2.01,Settled,0,0
800260,2025-08-22,U0003992,maharashtra,phonepe,232,Success,,673,Bill,App,Android,0.8,Settled,0,0
800261,2025-08-10,U0310165,maharashtra,bhim,205,Success,,404,Bill,App,iOS,1.62,Settled,0,0
800262,2025-08-18,U0443384,telangana,google_pay,447,Success,,842,Recharge,Web,iOS,0.16,Settled,0,0
800263,2025-08-25,U0457384,karnataka,bhim,1202,Success,,830,P2P,App,Android,1.08,Settled,0,0
800264,2025-08-17,U0047002,uttar_pradesh,paytm,293,Success,,886,P2M,App,Android,0.04,Settled,0,0
800265,2025-08-22,U0367727,manipur,google_pay,485,Success,,637,Recharge,App,Android,0.02,Settled,0,0
800266,2025-08-20,U0110722,gujarat,amazon_pay,351,Success,,924,Bill,App,Android,0.17,Settled,0,0
800267,2025-08-14,U0002157,west_bengal,phonepe,187,Success,,308,Bill,App,Android,0.66,Settled,0,0
800268,2025-08-03,U0096568,manipur,google_pay,138,Success,,120,P2P,Web,Android,0.53,Settled,0,0
800269,2025-08-25,U0153331,west_bengal,phonepe,1517,Success,,402,P2M,App,Android,1.79,Settled,0,0
800270,2025-08-02,U0113655,chhattisgarh,google_pay,482,Failed,Daily Limit Exceeded,870,P2P,App,Android,,Pending,0,1
800271,2025-08-27,U0114873,uttar_pradesh,google_pay,179,Success,,433,Bill,App,Android,0.57,Settled,0,0
800272,2025-08-18,U0015286,manipur,phonepe,369,Success,,182,Bill,App,Android,0.0,Settled,0,0
800273,2025-08-19,U0480143,bihar,paytm,967,Success,,669,P2M,App,iOS,1.06,Settled,0,0
800274,2025-08-15,U0062394,chhattisgarh,phonepe,101,Success,,308,P2M,App,Android,0.45,Settled,0,0
800275,2025-08-09,U0128000,chhattisgarh,google_pay,405,Success,,584,Bill,App,Android,2.53,Settled,0,0
800276,2025-08-05,U0049254,jharkhand,amazon_pay,277,Success,,392,Bill,App,Android,0.66,Settled,0,0
800277,2025-08-11,U0349980,kerala,phonepe,467,Success,,128,Bill,App,Android,0.6,Settled,0,0
800278,2025-08-30,U0467640,west_bengal,paytm,353,Success,,926,Bill,App,Android,0.46,Settled,0,0
800279,2025-08-25,U0462648,gujarat,google_pay,1061,Success,,815,Recharge,App,iOS,5.18,Settled,0,0
800280,2025-08-12,U0047030,jharkhand,supermoney,521,Success,,209,Bill,App,Android,1.49,Settled,0,0
800281,2025-08-06,U0490630,karnataka,google_pay,376,Success,,235,Bill,App,iOS,2.79,Settled,0,0
