TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
57825,2016-01-06,U0128174,karnataka,google_pay,152,Success,,854,P2M,App,Android,1.39,Settled,0,0
57826,2016-01-12,U0377957,andhra_pradesh,supermoney,297,Failed,Insufficient Balance,988,Bill,App,Android,,Pending,0,0
57827,2016-01-18,U0351924,punjab,bhim,309,Success,,367,Recharge,App,Android,4.53,Settled,0,0
57828,2016-01-19,U0305119,goa,phonepe,451,Failed,Network Error,455,P2M,Web,iOS,,Pending,0,0
57829,2016-01-12,U0144050,nagaland,amazon_pay,808,Success,,908,P2P,App,iOS,0.27,Settled,0,0
57830,2016-01-04,U0378943,madhya_pradesh,supermoney,859,Success,,972,Bill,App,Android,1.61,Settled,0,0
57831,2016-01-07,U0128967,delhi,phonepe,127,Success,,869,P2P,App,iOS,2.62,Settled,0,0
57832,2016-01-26,U0138487,chhattisgarh,google_pay,548,Success,,628,Recharge,App,Android,1.88,Settled,0,0
57833,2016-01-07,U0360313,rajasthan,google_pay,895,Success,,422,Recharge,App,iOS,0.47,Settled,0,0
57834,2016-01-30,U0472183,tamil_nadu,amazon_pay,763,Success,,481,Bill,App,Android,0.56,Settled,0,0
57835,2016-01-07,U0306076,delhi,phonepe,141,Success,,120,Bill,App,Android,1.54,Settled,0,0
57836,2016-01-03,U0313329,rajasthan,google_pay,91,Success,,242,P2M,App,Android,3.26,Settled,0,0
57837,2016-01-31,U0456962,rajasthan,supermoney,44,Success,,851,P2P,App,Android,0.11,Settled,0,0
57838,2016-01-29,U0400261,west_bengal,phonepe,206,Success,,788,P2M,App,Android,0.26,Settled,0,0
57839,2016-01-07,U0265404,tamil_nadu,phonepe,31,Success,,895,Recharge,Web,iOS,1.17,Settled,0,0
57840,2016-01-02,U0324324,jharkhand,google_pay,244,Success,,135,Recharge,App,Android,0.51,Settled,0,0
57841,2016-01-22,U0478238,andhra_pradesh,phonepe,2382,Pending,Network Error,264,P2M,App,Android,,Pending,1,1
57842,2016-01-18,U0404291,gujarat,phonepe,50,Success,,977,P2P,App,Android,0.36,Settled,0,0
57843,2016-01-03,U0001549,madhya_pradesh,google_pay,3464,Success,,453,P2P,Web,iOS,5.11,Settled,0,0
57844,2016-01-09,U0107642,mizoram,supermoney,1047,Success,,126,Bill,Web,iOS,2.23,Settled,0,0
57845,2016-01-13,U0453832,west_bengal,amazon_pay,132,Pending,Invalid VPA,931,Bill,App,Android,,Pending,1,0
57846,2016-01-08,U0200205,kerala,phonepe,228,Success,,605,P2M,App,iOS,0.17,Settled,0,0
57847,2016-01-12,U0372065,meghalaya,phonepe,1066,Success,,614,P2M,App,iOS,0.43,Settled,0,0
57848,2016-01-12,U0383364,manipur,phonepe,160,Success,,963,Bill,Web,Android,1.69,Settled,0,0
