TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
201568,2018-02-27,U0010887,jammu_kashmir,amazon_pay,268,Success,,168,Recharge,App,Android,0.23,Settled,0,0
201569,2018-02-27,U0118379,gujarat,paytm,90,Failed,Insufficient Balance,907,Bill,App,Android,,Pending,0,0
201570,2018-02-17,U0458284,delhi,google_pay,296,Success,,899,Recharge,App,Android,2.24,Settled,0,0
201571,2018-02-15,U0180302,nagaland,paytm,385,Success,,156,Recharge,App,Android,2.33,Settled,0,0
201572,2018-02-10,U0113815,mizoram,paytm,1182,Success,,560,Bill,App,Android,2.41,Settled,0,0
201573,2018-02-15,U0319270,bihar,paytm,90,Success,,226,Recharge,App,Android,4.5,Settled,0,0
201574,2018-02-05,U0481828,manipur,supermoney,449,Failed,Insufficient Balance,484,Recharge,App,iOS,,Pending,0,0
201575,2018-02-17,U0074472,uttarakhand,google_pay,107,Success,,891,P2M,App,Android,0.58,Settled,0,0
201576,2018-02-20,U0204801,rajasthan,bhim,83,Success,,835,Recharge,App,Android,0.24,Settled,0,0
201577,2018-02-17,U0360000,uttarakhand,google_pay,715,Pending,Network Error,320,Bill,App,Android,,Pending,1,0
201578,2018-02-10,U0305743,assam,bhim,961,Success,,929,Recharge,App,iOS,0.49,Settled,0,0
201579,2018-02-25,U0337576,madhya_pradesh,supermoney,95,Success,,685,P2P,Web,iOS,0.1,Settled,0,0
201580,2018-02-19,U0222204,uttar_pradesh,phonepe,214,Success,,589,Recharge,App,Android,0.09,Settled,0,0
201581,2018-02-28,U0212089,kerala,supermoney,174,Success,,434,P2M,App,Android,2.91,Settled,0,0
201582,2018-02-05,U0431896,andhra_pradesh,google_pay,1249,Success,,627,Recharge,App,Android,1.55,Settled,0,0
201583,2018-02-23,U0492099,uttarakhand,paytm,196,Success,,727,Bill,App,Android,3.11,Settled,0,0
201584,2018-02-04,U0320923,uttarakhand,google_pay,659,Success,,852,P2M,App,Android,0.35,Settled,0,0
201585,2018-02-08,U0016697,madhya_pradesh,google_pay,1209,Success,,120,P2P,App,iOS,0.51,Settled,0,0
201586,2018-02-01,U0373728,chhattisgarh,phonepe,83,Failed,Insufficient Balance,119,P2M,Web,Android,,Pending,0,0
201587,2018-02-03,U0483915,madhya_pradesh,google_pay,5395,Success,,543,P2P,App,Android,2.02,Settled,0,0
201588,2018-02-04,U0372868,madhya_pradesh,google_pay,30,Success,,818,Bill,App,Android,0.44,Settled,0,0
201589,2018-02-26,U0226579,goa,phonepe,1072,Success,,844,P2P,App,Other,0.09,Settled,0,0
201590,2018-02-12,U0375300,bihar,phonepe,227,Failed,Insufficient Balance,564,Bill,App,Android,,Pending,0,3
201591,2018-02-07,U0379802,tripura,bhim,101,Pending,Insufficient Balance,497,Recharge,App,Android,,Pending,1,1
