TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
604750,2023-04-18,U0138740,uttar_pradesh,paytm,1627,Success,,108,P2M,App,Other,1.28,Settled,0,0
604751,2023-04-14,U0405395,odisha,amazon_pay,335,Success,,986,P2M,App,Android,2.91,Settled,0,0
604752,2023-04-30,U0322884,haryana,phonepe,1521,Success,,288,P2M,Web,Android,1.96,Settled,0,0
604753,2023-04-16,U0425418,manipur,amazon_pay,147,Success,,544,P2M,App,Android,0.16,Settled,0,0
604754,2023-04-16,U0493850,delhi,bhim,121,Success,,579,P2M,App,Android,1.1,Settled,0,0
604755,2023-04-03,U0492196,karnataka,phonepe,425,Pending,Network Error,870,Recharge,App,Android,,Pending,1,1
604756,2023-04-04,U0257432,arunachal_pradesh,paytm,190,Success,,661,P2P,Web,Android,0.91,Settled,0,0
604757,2023-04-13,U0098683,maharashtra,phonepe,759,Success,,976,P2P,App,Android,1.21,Settled,0,0
604758,2023-04-17,U0314311,kerala,phonepe,392,Failed,Network Error,771,P2P,App,Android,,Pending,0,0
604759,2023-04-29,U0398797,chhattisgarh,google_pay,293,Success,,784,Recharge,Web,Android,0.98,Settled,0,0
604760,2023-04-14,U0340330,punjab,supermoney,995,Success,,768,P2P,Web,Android,0.81,Settled,0,0
604761,2023-04-06,U0078481,haryana,google_pay,105,Success,,906,P2P,Web,iOS,3.89,Settled,0,0
604762,2023-04-27,U0100545,tamil_nadu,amazon_pay,289,Success,,508,Bill,App,Android,1.75,Settled,0,0
604763,2023-04-22,U0372615,delhi,google_pay,159,Success,,849,P2M,App,Android,0.12,Settled,0,0
604764,2023-04-07,U0076902,madhya_pradesh,paytm,124,Success,,801,Recharge,App,Android,0.41,Settled,0,0
604765,2023-04-15,U0315990,jharkhand,google_pay,721,Success,,392,P2M,Web,Android,1.29,Settled,0,0
604766,2023-04-11,U0102318,uttar_pradesh,amazon_pay,669,Failed,Daily Limit Exceeded,229,Recharge,App,Android,,Pending,0,3
604767,2023-04-11,U0043961,madhya_pradesh,phonepe,2493,Success,,576,Bill,App,iOS,2.23,Settled,0,0
604768,2023-04-11,U0311756,rajasthan,paytm,3360,Success,,869,Bill,Web,Android,0.55,Settled,0,0
604769,2023-04-17,U0192244,west_bengal,phonepe,1905,Failed,Invalid VPA,846,P2M,App,Android,,Pending,0,2
604770,2023-04-23,U0293086,punjab,paytm,246,Success,,952,P2M,App,Android,0.61,Settled,0,0
604771,2023-04-07,U0221309,madhya_pradesh,amazon_pay,895,Success,,309,Recharge,App,Android,0.42,Settled,0,0
604772,2023-04-16,U0141326,gujarat,phonepe,176,Success,,972,Recharge,App,Android,1.98,Settled,0,0
604773,2023-04-12,U0167463,odisha,google_pay,137,Success,,234,Recharge,App,Android,0.12,Settled,0,0
604774,2023-04-30,U0252401,bihar,phonepe,80,Success,,291,Bill,App,Android,1.09,Settled,0,0
604775,2023-04-06,U0385529,tamil_nadu,amazon_pay,251,Success,,808,Recharge,App,Other,2.07,Settled,0,0
604776,2023-04-12,U0296230,manipur,amazon_pay,547,Success,,659,P2M,App,Android,0.32,Settled,0,0
604777,2023-04-29,U0204285,madhya_pradesh,google_pay,437,Success,,248,P2P,App,Android,0.45,Settled,0,0
604778,2023-04-07,U0401056,kerala,phonepe,1339,Success,,169,P2M,App,iOS,0.56,Settled,0,0
604779,2023-04-26,U0367171,west_bengal,phonepe,575,Success,,871,P2P,App,iOS,1.25,Settled,0,0
604780,2023-04-16,U0252314,telangana,amazon_pay,437,Success,,448,P2M,App,iOS,0.43,Settled,0,0
604781,2023-04-25,U0239634,jammu_kashmir,paytm,87,Success,,417,Recharge,App,Android,0.52,Settled,0,0
604782,2023-04-14,U0318425,rajasthan,paytm,969,Success,,632,P2P,App,Android,0.6,Settled,0,0
604783,2023-04-21,U0226505,odisha,phonepe,596,Success,,173,Bill,App,Android,1.67,Settled,0,0
604784,2023-04-06,U0269256,manipur,paytm,405,Success,,256,P2M,App,Android,1.77,Settled,0,0
604785,2023-04-30,U0469619,tamil_nadu,phonepe,254,Success,,723,P2M,App,Android,4.52,Settled,0,0
604786,2023-04-23,U0306818,chandigarh,google_pay,698,Success,,330,Recharge,Web,Android,0.98,Settled,0,0
604787,2023-04-08,U0139929,odisha,google_pay,290,Failed,Insufficient Balance,312,Recharge,App,iOS,,Pending,0,1
604788,2023-04-10,U0175961,nagaland,phonepe,285,Success,,634,Bill,App,iOS,0.48,Settled,0,0
604789,2023-04-04,U0139049,bihar,amazon_pay,1602,Success,,597,P2M,App,iOS,1.94,Settled,0,0
604790,2023-04-18,U0242050,tripura,phonepe,382,Failed,Bank Reject,143,Recharge,Web,Android,,Pending,0,0
604791,2023-04-22,U0017394,karnataka,bhim,128,Success,,361,P2P,App,Android,0.87,Settled,0,0
604792,2023-04-10,U0327610,uttarakhand,phonepe,224,Success,,358,Recharge,App,Android,0.46,Settled,0,0
604793,2023-04-12,U0416276,tamil_nadu,phonepe,942,Success,,315,P2P,App,iOS,0.46,Settled,0,0
604794,2023-04-08,U0424137,delhi,paytm,489,Success,,864,P2M,App,iOS,1.0,Settled,0,0
604795,2023-04-21,U0101444,gujarat,amazon_pay,228,Success,,499,P2M,App,iOS,3.54,Settled,0,0
604796,2023-04-08,U0089290,sikkim,phonepe,2065,Success,,354,P2M,App,Android,1.12,Settled,0,0
604797,2023-04-15,U0226316,west_bengal,paytm,640,Success,,921,P2M,App,Android,6.59,Settled,0,0
604798,2023-04-13,U0403310,rajasthan,paytm,228,Success,,960,P2P,App,Android,0.02,Settled,0,0
604799,2023-04-04,U0044668,karnataka,amazon_pay,354,Success,,301,Recharge,App,Android,1.05,Settled,0,0
604800,2023-04-20,U0377980,karnataka,amazon_pay,641,Success,,223,Recharge,App,Android,2.13,Settled,0,0
604801,2023-04-09,U0221953,arunachal_pradesh,google_pay,1026,Success,,383,P2M,App,Android,2.58,Settled,0,0
604802,2023-04-17,U0387426,meghalaya,phonepe,622,Success,,521,P2M,App,iOS,0.25,Settled,0,0
604803,2023-04-13,U0205988,goa,paytm,453,Success,,342,Bill,App,Android,0.01,Settled,0,0
604804,2023-04-06,U0205644,bihar,amazon_pay,225,Success,,488,Recharge,App,iOS,1.05,Settled,0,0
604805,2023-04-28,U0016277,maharashtra,google_pay,103,Success,,594,Bill,App,Android,0.32,Settled,0,0
604806,2023-04-19,U0114479,uttar_pradesh,phonepe,1746,Pending,Network Error,493,P2M,App,Android,,Pending,1,0
604807,2023-04-30,U0380220,maharashtra,google_pay,250,Success,,534,Bill,App,Android,1.51,Settled,0,0
604808,2023-04-03,U0303971,telangana,google_pay,225,Success,,694,Bill,App,Android,0.38,Settled,0,0
604809,2023-04-18,U0135931,jharkhand,paytm,1025,Success,,581,Recharge,App,Android,0.21,Settled,0,0
604810,2023-04-10,U0312262,uttar_pradesh,phonepe,1065,Success,,198,P2P,App,iOS,0.01,Settled,0,0
604811,2023-04-29,U0066991,karnataka,paytm,415,Success,,923,Recharge,App,Android,2.61,Settled,0,0
604812,2023-04-25,U0063012,sikkim,google_pay,118,Success,,275,P2M,App,Android,0.84,Settled,0,0
604813,2023-04-09,U0353364,rajasthan,google_pay,66,Success,,194,Recharge,App,Android,0.68,Settled,0,0
604814,2023-04-15,U0163246,madhya_pradesh,google_pay,656,Success,,143,P2M,Web,Android,3.36,Settled,0,0
604815,2023-04-15,U0370427,telangana,paytm,865,Success,,924,P2M,Web,iOS,2.3,Settled,0,0
604816,2023-04-10,U0083870,tamil_nadu,google_pay,416,Success,,777,Recharge,App,Android,0.74,Settled,0,0
604817,2023-04-16,U0238543,sikkim,paytm,572,Success,,784,Recharge,App,Android,1.51,Settled,0,0
604818,2023-04-12,U0115802,karnataka,paytm,1104,Success,,696,Recharge,App,Android,0.7,Settled,0,0
604819,2023-04-24,U0142129,jammu_kashmir,google_pay,277,Success,,504,Bill,Web,Android,3.77,Settled,0,0
604820,2023-04-14,U0042039,assam,phonepe,681,Success,,754,Bill,App,Android,0.18,Settled,0,0
604821,2023-04-04,U0118450,telangana,google_pay,9877,Success,,832,P2M,App,Android,1.23,Settled,0,0
604822,2023-04-21,U0420857,chhattisgarh,paytm,772,Success,,267,Recharge,App,iOS,0.44,Settled,0,0
604823,2023-04-18,U0314283,madhya_pradesh,google_pay,546,Success,,500,Recharge,App,Android,0.34,Settled,0,0
604824,2023-04-25,U0220859,andhra_pradesh,phonepe,103,Success,,932,Bill,App,Android,3.45,Settled,0,0
604825,2023-04-20,U0428198,gujarat,google_pay,1889,Success,,585,P2M,App,Android,0.04,Settled,0,0
604826,2023-04-13,U0023754,telangana,amazon_pay,8,Success,,366,P2M,App,iOS,1.13,Settled,0,0
604827,2023-04-20,U0355610,uttar_pradesh,phonepe,193,Success,,952,Recharge,App,iOS,1.44,Settled,0,0
604828,2023-04-16,U0213038,gujarat,phonepe,505,Success,,587,P2M,Web,Android,0.14,Settled,0,0
604829,2023-04-08,U0200952,maharashtra,phonepe,2033,Success,,392,Recharge,App,Android,1.53,Settled,0,0
604830,2023-04-24,U0379358,haryana,google_pay,1235,Success,,601,Bill,App,iOS,2.29,Settled,0,0
604831,2023-04-09,U0044739,nagaland,amazon_pay,563,Success,,615,Recharge,App,iOS,0.3,Settled,0,0
604832,2023-04-15,U0187303,uttarakhand,paytm,20,Failed,Insufficient Balance,131,Recharge,App,iOS,,Pending,0,0
604833,2023-04-21,U0470620,tripura,amazon_pay,2601,Success,,784,P2P,Web,Android,1.0,Settled,0,0
604834,2023-04-15,U0060075,kerala,google_pay,344,Success,,326,Bill,App,Android,1.74,Settled,0,0
604835,2023-04-14,U0192606,telangana,google_pay,276,Success,,107,Recharge,App,iOS,0.86,Settled,0,0
604836,2023-04-11,U0016234,rajasthan,phonepe,326,Success,,990,Recharge,Web,Android,3.56,Settled,0,0
604837,2023-04-18,U0174629,uttar_pradesh,google_pay,1342,Pending,Network Error,477,Bill,App,iOS,,Pending,1,0
604838,2023-04-06,U0331109,jharkhand,supermoney,306,Success,,224,Bill,App,iOS,0.91,Settled,0,0
604839,2023-04-12,U0399432,karnataka,paytm,1354,Success,,338,Bill,App,Android,1.07,Settled,0,0
604840,2023-04-27,U0423532,tripura,phonepe,116,Success,,390,P2M,App,iOS,0.35,Settled,0,0
604841,2023-04-21,U0150233,manipur,phonepe,121,Success,,122,P2M,Web,Android,2.19,Settled,0,0
604842,2023-04-14,U0265648,gujarat,paytm,178,Success,,473,P2P,App,Android,0.1,Settled,0,0
604843,2023-04-24,U0391140,delhi,google_pay,149,Success,,201,Bill,Web,iOS,0.0,Settled,0,0
604844,2023-04-21,U0199213,tamil_nadu,paytm,147,Success,,220,P2P,App,iOS,2.43,Settled,0,0
604845,2023-04-18,U0255473,sikkim,phonepe,670,Success,,259,P2P,App,Android,0.02,Settled,0,0
604846,2023-04-15,U0142876,haryana,google_pay,567,Success,,323,Bill,App,Android,3.3,Settled,0,0
604847,2023-04-04,U0496173,karnataka,google_pay,621,Success,,341,Recharge,App,Android,1.28,Settled,0,0
604848,2023-04-23,U0377938,maharashtra,google_pay,1395,Success,,626,Recharge,App,Android,1.19,Settled,0,0
604849,2023-04-11,U0169008,manipur,google_pay,796,Success,,406,P2M,Web,Android,0.96,Settled,0,0
604850,2023-04-08,U0126029,andhra_pradesh,supermoney,161,Success,,141,Recharge,App,Android,1.14,Settled,0,0
604851,2023-04-28,U0051783,assam,supermoney,322,Success,,486,P2M,App,Android,0.28,Settled,0,0
604852,2023-04-26,U0163223,telangana,google_pay,525,Success,,178,P2P,App,Android,1.08,Settled,0,0
604853,2023-04-22,U0073274,uttarakhand,paytm,226,Success,,366,P2P,App,Android,0.49,Settled,0,0
604854,2023-04-23,U0478864,tripura,google_pay,248,Success,,678,P2M,App,iOS,1.08,Settled,0,0
604855,2023-04-16,U0074961,chandigarh,amazon_pay,744,Success,,515,Recharge,App,iOS,0.03,Settled,0,0
604856,2023-04-26,U0265608,meghalaya,google_pay,565,Success,,813,P2M,App,Android,3.36,Settled,0,0
604857,2023-04-18,U0374847,andhra_pradesh,amazon_pay,860,Success,,630,Recharge,App,Android,0.21,Settled,0,0
604858,2023-04-10,U0368680,delhi,phonepe,535,Success,,366,P2M,App,iOS,0.21,Settled,0,0
604859,2023-04-14,U0398929,meghalaya,google_pay,888,Success,,985,Recharge,App,Android,0.31,Settled,0,0
604860,2023-04-20,U0240150,assam,google_pay,366,Success,,475,Recharge,App,Android,0.31,Settled,0,0
604861,2023-04-21,U0446518,rajasthan,google_pay,62,Success,,705,P2M,App,Android,1.28,Settled,0,0
604862,2023-04-03,U0471980,uttar_pradesh,phonepe,486,Success,,198,P2M,App,Android,0.36,Settled,0,0
604863,2023-04-23,U0243681,meghalaya,phonepe,201,Success,,595,P2M,App,Android,4.07,Settled,0,0
604864,2023-04-22,U0133796,karnataka,phonepe,178,Success,,361,Bill,App,Android,0.66,Settled,0,0
604865,2023-04-07,U0381099,odisha,paytm,371,Success,,779,Recharge,App,iOS,0.98,Settled,0,0
604866,2023-04-05,U0444289,rajasthan,phonepe,379,Success,,478,P2P,App,Android,3.73,Settled,0,0
604867,2023-04-07,U0290616,bihar,google_pay,63,Success,,529,P2M,App,Android,1.56,Settled,0,0
