TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
542656,2022-07-12,U0150134,gujarat,paytm,1622,Success,,843,P2M,App,Android,2.35,Settled,0,0
542657,2022-07-01,U0262849,goa,phonepe,353,Success,,597,P2M,Web,Android,4.03,Settled,0,0
542658,2022-07-05,U0261772,delhi,google_pay,1003,Success,,246,Recharge,App,Android,0.2,Settled,0,0
542659,2022-07-04,U0337127,rajasthan,google_pay,596,Success,,565,Recharge,Web,Android,9.36,Settled,0,0
542660,2022-07-05,U0111145,gujarat,supermoney,174,Success,,465,P2M,App,Android,0.7,Settled,0,0
542661,2022-07-21,U0038245,maharashtra,phonepe,908,Success,,237,Recharge,App,Android,1.18,Settled,0,0
542662,2022-07-08,U0277464,jharkhand,supermoney,4674,Success,,188,P2P,App,Android,0.63,Settled,0,0
542663,2022-07-26,U0404838,delhi,phonepe,123,Success,,339,Bill,App,Android,1.9,Settled,0,0
542664,2022-07-09,U0103965,arunachal_pradesh,paytm,152,Success,,235,Bill,App,Android,0.59,Settled,0,0
542665,2022-07-12,U0373535,tamil_nadu,google_pay,237,Success,,525,Recharge,Web,Android,0.14,Settled,0,0
542666,2022-07-19,U0145612,andhra_pradesh,google_pay,156,Success,,681,Recharge,App,iOS,8.17,Settled,0,0
542667,2022-07-03,U0155140,gujarat,phonepe,1233,Pending,Network Error,802,P2P,Web,Android,,Pending,1,0
542668,2022-07-30,U0214972,telangana,amazon_pay,160,Success,,348,P2M,App,Android,1.05,Settled,0,0
542669,2022-07-05,U0407399,odisha,amazon_pay,1396,Success,,251,Bill,App,iOS,1.05,Settled,0,0
542670,2022-07-21,U0060950,tamil_nadu,google_pay,156,Success,,469,Recharge,App,Android,0.88,Settled,0,0
542671,2022-07-22,U0093760,gujarat,google_pay,69,Success,,643,Recharge,App,Android,0.53,Settled,0,0
542672,2022-07-15,U0042330,punjab,google_pay,469,Success,,318,P2P,App,Android,0.9,Settled,0,0
542673,2022-07-31,U0425581,tamil_nadu,phonepe,405,Success,,378,P2M,App,Android,0.29,Settled,0,0
542674,2022-07-27,U0306220,jharkhand,phonepe,209,Success,,813,Bill,App,Android,0.05,Settled,0,0
542675,2022-07-21,U0458879,odisha,bhim,613,Success,,752,P2M,App,Android,0.05,Settled,0,0
542676,2022-07-19,U0273029,bihar,google_pay,348,Success,,176,Recharge,Web,Android,4.39,Settled,0,0
542677,2022-07-01,U0362145,odisha,google_pay,557,Success,,680,Recharge,Web,Android,5.23,Settled,0,0
542678,2022-07-14,U0244820,jharkhand,paytm,784,Success,,239,Bill,App,Android,0.12,Settled,0,0
542679,2022-07-14,U0002368,madhya_pradesh,phonepe,355,Success,,936,Bill,App,iOS,1.29,Settled,0,0
542680,2022-07-03,U0365993,gujarat,google_pay,153,Success,,834,P2M,App,Android,3.08,Settled,0,0
542681,2022-07-17,U0214443,maharashtra,google_pay,1024,Success,,769,P2M,App,Android,3.97,Settled,0,0
542682,2022-07-16,U0122993,punjab,amazon_pay,928,Success,,656,Recharge,App,Android,2.38,Settled,0,0
542683,2022-07-18,U0432608,telangana,paytm,1293,Failed,Network Error,878,Bill,App,Android,,Pending,0,0
542684,2022-07-30,U0124323,telangana,phonepe,1273,Success,,833,P2M,App,Android,0.02,Settled,0,0
542685,2022-07-02,U0133655,haryana,paytm,64,Success,,949,Recharge,App,Android,1.48,Settled,0,0
542686,2022-07-03,U0066367,tripura,amazon_pay,2864,Success,,834,Recharge,App,Android,0.64,Settled,0,0
542687,2022-07-08,U0185766,kerala,paytm,320,Success,,184,Bill,App,Android,1.24,Settled,0,0
542688,2022-07-08,U0096845,uttar_pradesh,google_pay,93,Success,,421,Recharge,Web,Android,5.54,Settled,0,0
542689,2022-07-22,U0262442,west_bengal,phonepe,367,Success,,795,P2P,Web,Android,0.81,Settled,0,0
542690,2022-07-09,U0361772,assam,google_pay,509,Success,,208,Bill,App,Android,1.2,Settled,0,0
