TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
393719,2020-09-24,U0011644,jharkhand,paytm,1460,Success,,910,P2P,App,Android,0.91,Settled,0,0
393720,2020-09-04,U0369831,andhra_pradesh,paytm,177,Success,,883,Bill,App,Android,1.55,Settled,0,0
393721,2020-09-14,U0204987,bihar,phonepe,213,Success,,899,P2M,App,Android,0.35,Settled,0,0
393722,2020-09-09,U0040461,bihar,paytm,3019,Failed,Server Downtime,827,P2M,App,Android,,Pending,0,2
393723,2020-09-05,U0122774,punjab,phonepe,388,Success,,593,Bill,App,Android,0.74,Settled,0,0
393724,2020-09-01,U0208939,uttar_pradesh,paytm,357,Success,,520,Recharge,App,Android,0.06,Settled,0,0
393725,2020-09-12,U0301978,arunachal_pradesh,phonepe,72,Success,,204,Recharge,Web,Android,1.06,Settled,0,0
393726,2020-09-02,U0351673,uttarakhand,paytm,504,Success,,609,P2M,Web,Android,2.17,Settled,0,0
393727,2020-09-24,U0411379,nagaland,paytm,152,Success,,955,Bill,App,Android,0.2,Settled,0,0
393728,2020-09-09,U0055838,rajasthan,phonepe,2301,Success,,879,Recharge,App,Android,2.34,Settled,0,0
393729,2020-09-14,U0468468,jharkhand,google_pay,358,Failed,Invalid VPA,136,P2M,App,Android,,Pending,0,1
393730,2020-09-24,U0073563,rajasthan,supermoney,51,Success,,490,Bill,App,Android,0.84,Settled,0,0
393731,2020-09-06,U0407252,maharashtra,paytm,381,Success,,694,Recharge,App,iOS,7.96,Settled,0,0
393732,2020-09-02,U0171524,nagaland,phonepe,185,Failed,Network Error,805,P2P,App,Android,,Pending,0,0
393733,2020-09-19,U0174661,mizoram,paytm,168,Success,,339,P2P,App,iOS,0.06,Settled,0,0
393734,2020-09-13,U0087794,goa,paytm,1528,Success,,320,P2P,App,Android,4.92,Settled,0,0
393735,2020-09-01,U0377653,madhya_pradesh,paytm,80,Success,,342,Recharge,App,Android,3.39,Settled,0,0
393736,2020-09-01,U0013455,kerala,google_pay,301,Success,,144,P2P,App,Android,0.58,Settled,0,0
393737,2020-09-16,U0205819,telangana,amazon_pay,307,Success,,533,Bill,App,Android,1.75,Settled,0,0
393738,2020-09-12,U0194869,maharashtra,phonepe,414,Success,,658,Bill,App,Android,2.14,Settled,0,0
393739,2020-09-14,U0491884,maharashtra,google_pay,32,Success,,287,Recharge,App,iOS,1.23,Settled,0,0
393740,2020-09-10,U0156688,andhra_pradesh,phonepe,568,Success,,466,Recharge,App,Android,1.11,Settled,0,0
393741,2020-09-22,U0060155,kerala,bhim,1633,Success,,857,Bill,App,Android,0.28,Settled,0,0
393742,2020-09-04,U0412892,bihar,phonepe,2629,Success,,802,Recharge,Web,Android,1.69,Settled,0,0
393743,2020-09-06,U0004537,delhi,supermoney,680,Success,,826,Recharge,App,iOS,0.58,Settled,0,0
393744,2020-09-08,U0219312,manipur,amazon_pay,74,Success,,169,P2P,Web,Android,0.09,Settled,0,0
393745,2020-09-05,U0295991,rajasthan,amazon_pay,217,Failed,Bank Reject,285,P2M,App,Android,,Pending,0,0
