TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
549656,2022-08-23,U0330087,chhattisgarh,amazon_pay,1031,Success,,253,Recharge,App,iOS,0.21,Settled,0,0
549657,2022-08-30,U0098884,tamil_nadu,supermoney,406,Success,,564,P2P,App,Android,0.66,Settled,0,0
549658,2022-08-12,U0166923,madhya_pradesh,paytm,335,Success,,293,P2M,App,Android,2.68,Settled,0,0
549659,2022-08-01,U0446785,uttar_pradesh,phonepe,2054,Success,,218,Bill,App,Android,0.16,Settled,0,0
549660,2022-08-11,U0466264,andhra_pradesh,amazon_pay,167,Success,,500,P2M,App,Android,3.74,Settled,0,0
549661,2022-08-28,U0277735,delhi,google_pay,306,Success,,439,Bill,App,Android,5.36,Settled,0,0
549662,2022-08-31,U0367372,nagaland,phonepe,245,Success,,686,Bill,Web,Android,1.4,Settled,0,0
549663,2022-08-25,U0486027,madhya_pradesh,bhim,239,Success,,861,Bill,App,Android,0.29,Settled,0,0
549664,2022-08-25,U0184872,gujarat,bhim,766,Success,,221,Bill,App,Android,0.45,Settled,0,0
549665,2022-08-01,U0350774,jammu_kashmir,amazon_pay,623,Success,,878,Bill,App,Android,2.72,Settled,0,0
549666,2022-08-29,U0453180,meghalaya,supermoney,259,Success,,360,Bill,App,Android,1.96,Settled,0,0
549667,2022-08-05,U0159235,odisha,supermoney,811,Success,,353,Recharge,App,Android,0.35,Settled,0,0
549668,2022-08-29,U0270235,karnataka,paytm,443,Success,,478,P2P,App,Android,3.35,Settled,0,0
549669,2022-08-27,U0286930,chandigarh,bhim,534,Success,,142,P2P,Web,iOS,2.94,Settled,0,0
549670,2022-08-09,U0174724,mizoram,bhim,255,Success,,527,Bill,Web,Android,0.21,Settled,0,0
549671,2022-08-17,U0199189,kerala,phonepe,151,Success,,948,P2P,App,Android,1.77,Settled,0,0
549672,2022-08-12,U0151348,sikkim,phonepe,212,Success,,616,P2P,App,iOS,0.54,Settled,0,0
549673,2022-08-28,U0378208,goa,google_pay,128,Success,,489,Bill,App,iOS,3.14,Settled,0,0
549674,2022-08-31,U0090137,sikkim,phonepe,1160,Success,,931,P2P,App,Android,0.7,Settled,0,0
549675,2022-08-12,U0106359,goa,amazon_pay,1110,Success,,561,P2M,App,Android,1.37,Settled,0,0
549676,2022-08-19,U0075217,andhra_pradesh,phonepe,1590,Success,,772,P2M,App,Android,0.23,Settled,0,0
549677,2022-08-26,U0427724,kerala,paytm,48,Success,,724,P2M,App,Android,0.75,Settled,0,0
549678,2022-08-28,U0269655,maharashtra,phonepe,193,Success,,776,Bill,Web,Android,2.54,Settled,0,0
549679,2022-08-07,U0498611,sikkim,google_pay,2164,Success,,387,P2M,App,Android,0.54,Settled,0,0
549680,2022-08-30,U0341058,sikkim,paytm,484,Success,,172,Recharge,App,Android,2.9,Settled,0,0
549681,2022-08-14,U0490025,karnataka,paytm,124,Success,,473,P2M,App,Other,0.17,Settled,0,0
