TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
667250,2024-01-18,U0460835,gujarat,google_pay,112,Success,,425,Bill,Web,Android,8.27,Settled,0,0
667251,2024-01-16,U0353831,uttar_pradesh,phonepe,3141,Success,,329,P2P,App,Android,0.18,Settled,0,0
667252,2024-01-26,U0199467,assam,phonepe,255,Success,,940,P2M,App,Android,1.57,Settled,0,0
667253,2024-01-31,U0189912,telangana,supermoney,301,Success,,367,P2M,Web,Android,0.13,Settled,0,0
667254,2024-01-14,U0174585,west_bengal,supermoney,65,Success,,328,P2M,App,Android,0.92,Settled,0,0
667255,2024-01-30,U0211222,manipur,amazon_pay,585,Success,,119,Recharge,App,Android,1.61,Settled,0,0
667256,2024-01-20,U0165228,mizoram,amazon_pay,2173,Success,,661,P2P,App,iOS,1.06,Settled,0,0
667257,2024-01-16,U0169775,uttarakhand,phonepe,50,Success,,326,P2P,App,Android,0.16,Settled,0,0
667258,2024-01-14,U0207733,karnataka,phonepe,515,Success,,790,Recharge,App,iOS,2.47,Settled,0,0
667259,2024-01-20,U0273739,karnataka,paytm,216,Success,,721,Recharge,Web,Android,2.09,Settled,0,0
667260,2024-01-30,U0006901,arunachal_pradesh,google_pay,162,Success,,781,Recharge,App,iOS,2.66,Settled,0,0
667261,2024-01-23,U0117417,sikkim,google_pay,618,Success,,176,Bill,App,Android,0.94,Settled,0,0
667262,2024-01-21,U0066255,punjab,google_pay,2049,Success,,841,P2P,App,iOS,0.36,Settled,0,0
667263,2024-01-10,U0086451,goa,phonepe,140,Success,,988,P2P,Web,Android,1.57,Settled,0,0
667264,2024-01-27,U0480769,maharashtra,phonepe,1007,Success,,614,Recharge,App,Android,0.56,Settled,0,0
667265,2024-01-10,U0019390,tamil_nadu,phonepe,659,Success,,706,Bill,App,Android,0.98,Settled,0,0
667266,2024-01-09,U0024951,nagaland,paytm,70,Success,,923,P2M,Web,Android,2.8,Settled,0,0
