TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
639638,2023-09-17,U0358942,maharashtra,google_pay,222,Success,,988,P2P,App,iOS,0.05,Settled,0,0
639639,2023-09-14,U0401367,meghalaya,supermoney,1325,Success,,956,P2M,App,Android,1.72,Settled,0,0
639640,2023-09-03,U0249962,tamil_nadu,phonepe,177,Success,,885,Bill,App,iOS,0.47,Settled,0,0
639641,2023-09-05,U0468265,assam,supermoney,398,Success,,688,Recharge,App,Android,0.47,Settled,0,0
639642,2023-09-26,U0020305,goa,phonepe,651,Success,,170,Recharge,App,Android,0.81,Settled,0,0
639643,2023-09-28,U0284952,andhra_pradesh,supermoney,352,Success,,990,Recharge,App,Android,1.86,Settled,0,0
639644,2023-09-18,U0356782,odisha,google_pay,1794,Success,,864,Bill,Web,Android,0.37,Settled,0,0
639645,2023-09-14,U0012460,andhra_pradesh,phonepe,164,Success,,514,P2M,App,Android,1.3,Settled,0,0
639646,2023-09-10,U0193614,meghalaya,phonepe,174,Success,,436,P2P,App,Android,0.72,Settled,0,0
639647,2023-09-17,U0369796,manipur,paytm,2504,Success,,462,P2M,App,iOS,0.35,Settled,0,0
639648,2023-09-09,U0450795,gujarat,paytm,508,Success,,497,P2P,App,Android,0.38,Settled,0,0
639649,2023-09-11,U0347137,gujarat,phonepe,198,Success,,232,Recharge,App,Android,1.03,Settled,0,0
639650,2023-09-15,U0173614,telangana,amazon_pay,354,Pending,Server Downtime,371,Bill,Web,Android,,Pending,1,1
639651,2023-09-13,U0463388,uttarakhand,google_pay,586,Success,,286,P2M,Web,Android,0.43,Settled,0,0
639652,2023-09-07,U0484619,manipur,supermoney,142,Success,,904,Bill,App,Android,0.15,Settled,0,0
639653,2023-09-22,U0412891,bihar,google_pay,64,Success,,337,Recharge,App,iOS,0.61,Settled,0,0
639654,2023-09-01,U0144896,manipur,phonepe,127,Success,,356,P2P,App,Android,1.18,Settled,0,0
639655,2023-09-30,U0417347,punjab,paytm,165,Success,,241,P2P,App,Android,1.13,Settled,0,0
639656,2023-09-17,U0250575,karnataka,amazon_pay,704,Success,,883,P2P,Web,Android,1.83,Settled,0,0
639657,2023-09-14,U0090775,chhattisgarh,amazon_pay,799,Success,,643,Recharge,App,Android,0.57,Settled,0,0
639658,2023-09-14,U0098076,madhya_pradesh,google_pay,185,Success,,558,P2P,App,Android,1.3,Settled,0,0
639659,2023-09-27,U0487182,arunachal_pradesh,google_pay,3977,Success,,437,Recharge,App,Android,0.17,Settled,0,0
639660,2023-09-07,U0033054,maharashtra,phonepe,411,Success,,459,P2P,App,Android,0.1,Settled,0,0
639661,2023-09-20,U0142602,kerala,phonepe,58,Success,,808,P2M,App,Android,0.58,Settled,0,0
639662,2023-09-22,U0091457,chandigarh,phonepe,358,Success,,415,P2M,App,iOS,1.34,Settled,0,0
639663,2023-09-20,U0337216,delhi,paytm,281,Success,,995,Recharge,App,Android,1.32,Settled,0,0
639664,2023-09-16,U0140709,telangana,phonepe,679,Success,,901,Recharge,App,Android,1.68,Settled,0,0
639665,2023-09-07,U0458584,kerala,amazon_pay,424,Success,,164,P2P,App,Android,1.08,Settled,0,0
639666,2023-09-04,U0298669,jammu_kashmir,phonepe,2490,Success,,598,Recharge,App,Android,0.0,Settled,0,0
639667,2023-09-07,U0196816,odisha,paytm,363,Pending,Insufficient Balance,973,Recharge,App,Android,,Pending,1,0
639668,2023-09-28,U0228615,madhya_pradesh,amazon_pay,654,Success,,907,Recharge,App,iOS,0.15,Settled,0,0
639669,2023-09-12,U0094777,punjab,phonepe,3359,Success,,407,P2P,App,Android,1.27,Settled,0,0
639670,2023-09-07,U0492109,uttar_pradesh,phonepe,317,Success,,288,P2M,App,Android,0.07,Settled,0,0
639671,2023-09-02,U0235755,chhattisgarh,google_pay,4534,Success,,354,P2M,App,Android,0.4,Settled,0,0
639672,2023-09-17,U0405506,mizoram,paytm,594,Success,,499,P2M,App,Android,0.32,Settled,0,0
639673,2023-09-14,U0079959,odisha,google_pay,151,Success,,254,Recharge,App,Android,4.64,Settled,0,0
639674,2023-09-22,U0357310,tamil_nadu,phonepe,472,Success,,710,P2P,Web,Android,1.77,Settled,0,0
639675,2023-09-27,U0146486,jammu_kashmir,phonepe,1027,Success,,825,P2M,App,Android,0.72,Settled,0,0
639676,2023-09-30,U0061491,tripura,paytm,191,Pending,Insufficient Balance,186,P2P,App,Other,,Pending,1,2
639677,2023-09-07,U0455944,jharkhand,paytm,570,Success,,981,P2M,App,Android,0.84,Settled,0,0
639678,2023-09-21,U0061280,west_bengal,amazon_pay,1769,Success,,968,Recharge,Web,Android,4.29,Settled,0,0
639679,2023-09-18,U0121646,karnataka,paytm,199,Success,,659,P2P,App,Android,0.09,Settled,0,0
639680,2023-09-13,U0429316,madhya_pradesh,google_pay,997,Success,,434,Recharge,App,Android,1.26,Settled,0,0
639681,2023-09-04,U0463064,tamil_nadu,paytm,134,Success,,428,Bill,Web,Android,4.64,Settled,0,0
639682,2023-09-27,U0119699,odisha,google_pay,235,Success,,334,Bill,App,Android,0.9,Settled,0,0
639683,2023-09-29,U0090711,haryana,phonepe,198,Pending,Insufficient Balance,257,P2M,App,Android,,Pending,1,0
639684,2023-09-13,U0498163,rajasthan,phonepe,5089,Failed,Network Error,289,Recharge,App,Android,,Pending,0,1
639685,2023-09-06,U0072853,maharashtra,google_pay,3205,Success,,356,P2M,App,Android,1.66,Settled,0,0
639686,2023-09-19,U0356441,delhi,google_pay,1114,Success,,183,Recharge,App,Android,3.32,Settled,0,0
639687,2023-09-14,U0136509,jharkhand,supermoney,299,Success,,815,Bill,App,Android,0.46,Settled,0,0
639688,2023-09-28,U0259645,uttar_pradesh,phonepe,527,Success,,579,P2P,App,Android,0.22,Settled,0,0
639689,2023-09-02,U0129605,uttarakhand,google_pay,447,Success,,519,Bill,App,Android,5.55,Settled,0,0
639690,2023-09-19,U0077844,telangana,phonepe,548,Success,,196,P2M,App,iOS,0.02,Settled,0,0
639691,2023-09-17,U0443757,punjab,google_pay,53,Success,,135,P2M,App,iOS,0.07,Settled,0,0
639692,2023-09-11,U0101923,karnataka,phonepe,123,Success,,122,P2P,App,Android,4.88,Settled,0,0
639693,2023-09-25,U0313792,jharkhand,amazon_pay,408,Success,,838,Bill,App,Android,0.18,Settled,0,0
639694,2023-09-06,U0346427,tripura,google_pay,299,Success,,248,Recharge,App,Android,0.17,Settled,0,0
639695,2023-09-04,U0317926,assam,paytm,1255,Success,,639,P2M,App,Android,2.54,Settled,0,0
639696,2023-09-07,U0097702,delhi,paytm,132,Success,,174,Recharge,App,Android,0.72,Settled,0,0
639697,2023-09-09,U0463587,rajasthan,phonepe,204,Success,,290,P2P,App,Android,0.5,Settled,0,0
639698,2023-09-21,U0060570,uttarakhand,google_pay,201,Success,,570,P2P,App,iOS,1.73,Settled,0,0
639699,2023-09-03,U0303414,kerala,google_pay,867,Success,,138,Bill,App,iOS,0.07,Settled,0,0
639700,2023-09-26,U0442849,west_bengal,phonepe,894,Success,,398,P2P,Web,Android,0.04,Settled,0,0
639701,2023-09-01,U0295232,chhattisgarh,google_pay,854,Success,,339,Bill,App,Android,0.86,Settled,0,0
639702,2023-09-06,U0023259,assam,phonepe,203,Success,,822,P2P,App,Android,2.97,Settled,0,0
639703,2023-09-24,U0403186,karnataka,google_pay,798,Success,,759,P2M,Web,Android,3.8,Settled,0,0
639704,2023-09-13,U0387502,rajasthan,google_pay,31,Success,,197,P2P,Web,Android,1.2,Settled,0,0
639705,2023-09-06,U0205501,andhra_pradesh,supermoney,295,Success,,244,P2M,App,Other,2.54,Settled,0,0
639706,2023-09-20,U0085833,goa,phonepe,421,Success,,872,P2P,App,Android,1.37,Settled,0,0
639707,2023-09-23,U0451050,west_bengal,paytm,326,Success,,232,Bill,Web,Android,2.75,Settled,0,0
639708,2023-09-29,U0234670,delhi,phonepe,395,Success,,893,P2P,Web,Android,0.91,Settled,0,0
639709,2023-09-16,U0207050,assam,supermoney,101,Success,,495,P2M,App,iOS,1.82,Settled,0,0
639710,2023-09-30,U0220989,maharashtra,google_pay,623,Success,,309,P2P,App,Android,1.32,Settled,0,0
639711,2023-09-11,U0225894,maharashtra,bhim,443,Success,,893,P2P,App,Android,1.21,Settled,0,0
639712,2023-09-01,U0239865,rajasthan,supermoney,1326,Success,,356,P2M,App,iOS,1.2,Settled,0,0
639713,2023-09-01,U0179444,andhra_pradesh,phonepe,156,Success,,216,P2P,App,iOS,1.26,Settled,0,0
639714,2023-09-12,U0131918,maharashtra,amazon_pay,289,Success,,316,Recharge,App,Android,4.79,Settled,0,0
639715,2023-09-18,U0065065,uttar_pradesh,google_pay,613,Success,,434,P2P,App,Android,3.87,Settled,0,0
639716,2023-09-10,U0111363,haryana,paytm,709,Success,,922,P2P,App,iOS,2.48,Settled,0,0
639717,2023-09-07,U0383339,kerala,paytm,116,Success,,396,Recharge,App,Android,0.25,Settled,0,0
639718,2023-09-10,U0034078,madhya_pradesh,paytm,98,Success,,620,Bill,App,iOS,0.05,Settled,0,0
639719,2023-09-13,U0458175,gujarat,paytm,2945,Success,,960,P2P,App,Android,3.29,Settled,0,0
639720,2023-09-06,U0312523,madhya_pradesh,amazon_pay,51,Success,,265,P2M,App,Android,0.5,Settled,0,0
639721,2023-09-12,U0121346,nagaland,google_pay,1632,Success,,656,Bill,App,Android,1.72,Settled,0,0
639722,2023-09-01,U0176619,odisha,paytm,590,Success,,769,Bill,App,Android,0.81,Settled,0,0
639723,2023-09-05,U0082514,arunachal_pradesh,phonepe,668,Success,,551,Bill,App,Android,0.97,Settled,0,0
639724,2023-09-29,U0209290,karnataka,supermoney,4585,Success,,916,Recharge,App,Android,0.96,Settled,0,0
639725,2023-09-05,U0034543,odisha,google_pay,750,Success,,241,P2M,App,Android,0.36,Settled,0,0
639726,2023-09-19,U0145063,gujarat,phonepe,123,Success,,439,P2M,App,Android,0.09,Settled,0,0
639727,2023-09-25,U0477255,jharkhand,amazon_pay,514,Success,,640,P2P,App,Android,0.36,Settled,0,0
639728,2023-09-21,U0274944,delhi,bhim,325,Failed,Insufficient Balance,292,Bill,Web,Android,,Pending,0,1
639729,2023-09-12,U0288769,tamil_nadu,supermoney,199,Success,,888,P2M,App,Android,2.06,Settled,0,0
639730,2023-09-16,U0097041,tamil_nadu,phonepe,269,Success,,810,P2M,App,Android,1.92,Settled,0,0
639731,2023-09-27,U0273313,kerala,amazon_pay,62,Success,,649,Recharge,App,Android,0.77,Settled,0,0
639732,2023-09-13,U0225542,manipur,phonepe,122,Success,,444,Recharge,App,Android,0.8,Settled,0,0
639733,2023-09-12,U0446931,odisha,paytm,794,Success,,100,Recharge,App,Android,0.97,Settled,0,0
639734,2023-09-10,U0406874,odisha,phonepe,774,Success,,435,Bill,App,Android,0.2,Settled,0,0
639735,2023-09-19,U0122502,delhi,phonepe,255,Failed,Server Downtime,479,Bill,App,iOS,,Pending,0,1
639736,2023-09-11,U0467866,nagaland,paytm,277,Success,,961,P2P,App,iOS,0.3,Settled,0,0
639737,2023-09-07,U0112739,telangana,phonepe,95,Failed,Insufficient Balance,247,Bill,App,Android,,Pending,0,1
639738,2023-09-08,U0377162,jharkhand,phonepe,56,Success,,412,P2P,App,Android,0.09,Settled,0,0
639739,2023-09-04,U0066062,kerala,google_pay,1965,Success,,522,P2M,App,Android,1.01,Settled,0,0
639740,2023-09-24,U0293035,delhi,phonepe,335,Success,,196,P2P,App,Android,0.44,Settled,0,0
639741,2023-09-22,U0116913,assam,supermoney,362,Success,,357,Recharge,App,Android,1.97,Settled,0,0
639742,2023-09-04,U0460718,chandigarh,google_pay,1507,Success,,233,P2M,App,Android,0.1,Settled,0,0
639743,2023-09-02,U0110647,meghalaya,google_pay,187,Success,,546,Recharge,App,Android,1.03,Settled,0,0
639744,2023-09-16,U0310924,karnataka,phonepe,993,Success,,924,Recharge,App,Android,0.17,Settled,0,0
639745,2023-09-23,U0098607,uttar_pradesh,phonepe,3212,Success,,429,Recharge,App,Android,1.29,Settled,0,0
639746,2023-09-03,U0355666,goa,phonepe,540,Success,,653,Bill,App,Android,1.51,Settled,0,0
639747,2023-09-24,U0373576,telangana,bhim,114,Success,,398,Recharge,App,Android,0.89,Settled,0,0
639748,2023-09-07,U0379797,bihar,phonepe,90,Success,,535,Recharge,App,Android,2.76,Settled,0,0
639749,2023-09-21,U0344441,delhi,phonepe,153,Success,,792,P2P,App,iOS,0.4,Settled,0,0
639750,2023-09-29,U0365282,kerala,google_pay,66,Success,,514,Bill,App,Android,0.6,Settled,0,0
639751,2023-09-12,U0123421,haryana,bhim,314,Success,,842,P2P,App,Android,9.38,Settled,0,0
639752,2023-09-22,U0178197,uttar_pradesh,google_pay,289,Success,,802,Recharge,App,iOS,1.32,Settled,0,0
639753,2023-09-16,U0479355,odisha,supermoney,338,Success,,892,Recharge,Web,Android,1.95,Settled,0,0
639754,2023-09-24,U0036797,punjab,paytm,808,Success,,661,Bill,App,Android,1.37,Settled,0,0
639755,2023-09-01,U0352735,kerala,phonepe,5485,Success,,564,P2M,App,Android,0.07,Settled,0,0
639756,2023-09-08,U0346667,gujarat,phonepe,172,Success,,622,P2M,App,Android,1.71,Settled,0,0
639757,2023-09-16,U0216809,uttarakhand,paytm,202,Success,,676,Bill,App,iOS,6.55,Settled,0,0
639758,2023-09-22,U0190271,uttar_pradesh,phonepe,250,Success,,242,P2P,App,Android,0.48,Settled,0,0
639759,2023-09-26,U0284217,meghalaya,phonepe,1373,Success,,646,P2P,App,iOS,1.84,Settled,0,0
639760,2023-09-17,U0244319,kerala,amazon_pay,1012,Success,,322,P2P,App,Android,0.97,Settled,0,0
