TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,FailReason,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds
33632,2015-08-01,U0190529,punjab,google_pay,526,Success,,509,P2P,App,Android,0.03,Settled,0,0
33633,2015-08-15,U0434384,tamil_nadu,paytm,172,Success,,495,P2M,App,Android,0.26,Settled,0,0
33634,2015-08-15,U0092574,tamil_nadu,paytm,444,Success,,607,P2M,App,Android,0.63,Settled,0,0
33635,2015-08-28,U0297150,uttar_pradesh,phonepe,311,Success,,718,Bill,App,iOS,0.47,Settled,0,0
33636,2015-08-19,U0124026,nagaland,google_pay,131,Success,,955,Bill,App,Android,1.11,Settled,0,0
33637,2015-08-19,U0037031,meghalaya,phonepe,364,Success,,263,P2P,App,Android,0.56,Settled,0,0
33638,2015-08-03,U0193473,rajasthan,phonepe,591,Success,,280,P2M,App,Android,3.88,Settled,0,0
33639,2015-08-24,U0234970,karnataka,phonepe,1213,Success,,502,Recharge,App,Android,2.48,Settled,0,0
33640,2015-08-17,U0471502,tripura,google_pay,326,Success,,552,P2M,App,iOS,1.59,Settled,0,0
33641,2015-08-10,U0100582,assam,paytm,228,Success,,937,Recharge,App,Android,0.55,Settled,0,0
33642,2015-08-04,U0468734,telangana,phonepe,735,Failed,Insufficient Balance,736,Bill,Web,iOS,,Pending,0,1
33643,2015-08-16,U0266975,chhattisgarh,phonepe,92,Success,,404,Bill,App,Android,8.01,Settled,0,0
33644,2015-08-21,U0000770,maharashtra,google_pay,235,Success,,841,P2P,App,Android,0.02,Settled,0,0
33645,2015-08-14,U0389867,assam,google_pay,91,Success,,404,Bill,App,iOS,0.88,Settled,0,0
33646,2015-08-01,U0087244,karnataka,paytm,853,Success,,365,Bill,App,iOS,2.59,Settled,0,0
33647,2015-08-16,U0113890,meghalaya,paytm,177,Success,,479,Bill,App,Android,0.96,Settled,0,0
33648,2015-08-19,U0371148,madhya_pradesh,paytm,1267,Success,,725,P2P,Web,Android,0.36,Settled,0,0
33649,2015-08-07,U0398332,tamil_nadu,google_pay,781,Success,,763,Bill,App,Android,0.08,Settled,0,0
33650,2015-08-21,U0064092,chhattisgarh,phonepe,443,Success,,147,P2P,App,Android,0.52,Settled,0,0
33651,2015-08-19,U0351897,bihar,paytm,193,Success,,341,P2M,App,Android,2.62,Settled,0,0
33652,2015-08-30,U0062289,jammu_kashmir,amazon_pay,271,Success,,130,Bill,App,Android,0.84,Settled,0,0
33653,2015-08-19,U0253761,maharashtra,phonepe,384,Failed,Bank Reject,690,Bill,App,Android,,Pending,0,0
33654,2015-08-31,U0199069,madhya_pradesh,amazon_pay,172,Success,,178,P2M,App,Android,1.51,Settled,0,0
33655,2015-08-04,U0216511,bihar,bhim,561,Failed,Server Downtime,254,P2M,App,Android,,Pending,0,1
33656,2015-08-15,U0089466,delhi,phonepe,1295,Success,,536,Bill,App,Android,0.38,Settled,0,0
33657,2015-08-31,U0449590,uttar_pradesh,phonepe,92,Success,,351,Recharge,App,Android,0.86,Settled,0,0
33658,2015-08-22,U0404986,karnataka,phonepe,329,Success,,236,P2M,App,Android,3.58,Settled,0,0
33659,2015-08-17,U0122783,uttarakhand,paytm,176,Success,,945,Recharge,App,Android,6.26,Settled,0,0
33660,2015-08-18,U0328384,goa,google_pay,291,Failed,Network Error,453,Recharge,App,Other,,Pending,0,0
33661,2015-08-30,U0219342,mizoram,google_pay,167,Success,,291,P2P,App,Android,1.52,Settled,0,0
33662,2015-08-27,U0429089,delhi,google_pay,37,Pending,Insufficient Balance,825,P2P,App,Android,,Pending,1,1
33663,2015-08-21,U0311345,manipur,phonepe,425,Success,,534,Bill,App,Android,0.37,Settled,0,0
33664,2015-08-26,U0464623,odisha,phonepe,42,Success,,482,P2P,App,iOS,2.42,Settled,0,0
33665,2015-08-28,U0125108,karnataka,phonepe,761,Success,,253,P2P,App,Android,1.39,Settled,0,0
33666,2015-08-29,U0025341,haryana,phonepe,423,Success,,226,Bill,App,Android,4.63,Settled,0,0
33667,2015-08-27,U0101997,maharashtra,phonepe,1124,Success,,434,P2M,Web,Android,1.62,Settled,0,0
33668,2015-08-10,U0316612,haryana,phonepe,217,Success,,369,Bill,App,Android,1.23,Settled,0,0
33669,2015-08-07,U0465190,goa,amazon_pay,388,Success,,688,P2P,App,Android,0.57,Settled,0,0
33670,2015-08-22,U0015810,west_bengal,amazon_pay,1411,Success,,813,P2P,App,Android,0.31,Settled,0,0
33671,2015-08-24,U0224121,tamil_nadu,paytm,238,Success,,516,P2P,App,Android,0.06,Settled,0,0
33672,2015-08-09,U0420818,telangana,phonepe,246,Success,,553,P2M,App,Android,0.01,Settled,0,0
33673,2015-08-26,U0138265,bihar,google_pay,683,Success,,774,P2M,App,Android,2.03,Settled,0,0
33674,2015-08-14,U0126635,karnataka,phonepe,573,Success,,517,P2P,Web,Android,0.36,Settled,0,0
33675,2015-08-13,U0488033,nagaland,supermoney,192,Success,,850,Recharge,App,Android,0.45,Settled,0,0
33676,2015-08-16,U0253635,chhattisgarh,google_pay,464,Failed,Network Error,379,Bill,App,iOS,,Pending,0,0
33677,2015-08-07,U0482066,arunachal_pradesh,supermoney,573,Success,,387,P2P,App,Android,0.29,Settled,0,0
33678,2015-08-12,U0021508,bihar,phonepe,1679,Success,,890,Recharge,Web,Other,0.43,Settled,0,0
33679,2015-08-16,U0378611,goa,google_pay,479,Failed,Bank Reject,459,Recharge,App,Android,,Pending,0,1
33680,2015-08-20,U0401738,maharashtra,phonepe,208,Success,,411,Bill,App,Android,0.47,Settled,0,0
33681,2015-08-01,U0160852,karnataka,google_pay,197,Pending,Bank Reject,384,Recharge,App,Android,,Pending,1,0
33682,2015-08-21,U0157352,chhattisgarh,phonepe,822,Success,,968,Bill,App,Android,0.7,Settled,0,0
33683,2015-08-30,U0417666,bihar,google_pay,4003,Failed,Insufficient Balance,191,P2M,App,Android,,Pending,0,0
33684,2015-08-25,U0154627,jammu_kashmir,paytm,837,Success,,631,Recharge,App,Android,0.1,Settled,0,0
33685,2015-08-29,U0056724,telangana,supermoney,120,Pending,Network Error,242,Recharge,App,Android,,Pending,1,1
33686,2015-08-26,U0014252,odisha,amazon_pay,710,Success,,545,P2M,App,Android,0.58,Settled,0,0
33687,2015-08-13,U0464557,andhra_pradesh,google_pay,3679,Success,,368,P2P,Web,Android,2.74,Settled,0,0
33688,2015-08-16,U0008073,kerala,phonepe,490,Success,,684,Recharge,Web,iOS,0.21,Settled,0,0
33689,2015-08-28,U0445995,telangana,paytm,378,Success,,123,P2P,App,Android,0.26,Settled,0,0
33690,2015-08-31,U0251247,rajasthan,paytm,1365,Success,,536,P2M,App,iOS,0.23,Settled,0,0
33691,2015-08-09,U0432415,uttar_pradesh,supermoney,534,Success,,812,Bill,Web,iOS,0.53,Settled,0,0
33692,2015-08-01,U0471835,chhattisgarh,phonepe,2701,Success,,726,Recharge,App,iOS,2.68,Settled,0,0
33693,2015-08-14,U0100167,haryana,phonepe,373,Failed,Insufficient Balance,435,Bill,App,iOS,,Pending,0,1
33694,2015-08-31,U0222086,tamil_nadu,paytm,655,Success,,401,P2P,App,Android,0.86,Settled,0,0
33695,2015-08-17,U0226069,telangana,amazon_pay,648,Success,,155,Bill,App,Android,1.21,Settled,0,0
33696,2015-08-21,U0288746,arunachal_pradesh,google_pay,288,Success,,356,Recharge,App,iOS,1.05,Settled,0,0
33697,2015-08-28,U0106931,madhya_pradesh,google_pay,39,Success,,316,P2M,App,Android,1.2,Settled,0,0
33698,2015-08-03,U0467166,uttar_pradesh,phonepe,126,Success,,300,Bill,App,Other,3.3,Settled,0,0
33699,2015-08-25,U0346815,karnataka,phonepe,264,Success,,106,Bill,App,iOS,3.08,Settled,0,0
33700,2015-08-30,U0476632,jharkhand,paytm,728,Success,,263,Bill,App,Android,0.14,Settled,0,0
33701,2015-08-16,U0320336,jharkhand,paytm,602,Success,,680,Recharge,App,Android,0.43,Settled,0,0
33702,2015-08-10,U0203208,meghalaya,phonepe,51,Success,,644,Bill,App,Android,0.47,Settled,0,0
33703,2015-08-25,U0196053,manipur,phonepe,265,Failed,Insufficient Balance,506,Recharge,App,Android,,Pending,0,0
33704,2015-08-16,U0338120,mizoram,phonepe,800,Success,,988,P2M,App,Android,2.79,Settled,0,0
33705,2015-08-28,U0239389,andhra_pradesh,paytm,451,Success,,604,P2P,App,iOS,1.2,Settled,0,0
33706,2015-08-29,U0044779,rajasthan,amazon_pay,155,Success,,621,P2M,App,Android,0.63,Settled,0,0
33707,2015-08-26,U0393536,tamil_nadu,paytm,163,Failed,Insufficient Balance,206,P2M,App,Android,,Pending,0,0
33708,2015-08-03,U0008582,chhattisgarh,paytm,141,Success,,926,P2P,App,Android,0.13,Settled,0,0
33709,2015-08-25,U0170349,assam,paytm,414,Failed,Network Error,714,P2P,App,Android,,Pending,0,0
33710,2015-08-27,U0177628,andhra_pradesh,amazon_pay,138,Success,,717,Recharge,App,Android,1.74,Settled,0,0
33711,2015-08-10,U0189155,uttar_pradesh,amazon_pay,173,Success,,943,Bill,App,Android,0.39,Settled,0,0
33712,2015-08-31,U0119549,manipur,bhim,78,Success,,871,P2M,App,iOS,0.68,Settled,0,0
33713,2015-08-07,U0324561,gujarat,paytm,1473,Success,,158,P2M,Web,Android,4.64,Settled,0,0
33714,2015-08-11,U0452966,andhra_pradesh,phonepe,730,Success,,807,P2M,App,Android,0.85,Settled,0,0
